GENE,ENVISION
SLC6A3,0.855869
TGM2,0.868687
ACADVL,0.847069
TGM5,1.032010
CHSY3,0.906080
TGM3,0.891112
B3GAT3,0.819997
ROS1,0.967894
DUSP27,0.904092
CERS3,0.901587
TKTL2,0.882693
NDST3,0.851026
NTRK2,0.980908
SLC12A4,0.997898
TTN,0.420054
UGT2B7,0.820274
EXT2,0.826817
ENPP7,0.815268
PTGR1,0.872098
WNK4,0.856454
PIK3C2B,0.841646
HELZ2,0.835652
SSH1,0.856713
ATP2B2,0.975603
MANBA,1.015460
PTPN11,0.873683
ACSL6,0.955599
RHAG,0.859926
SPEG,0.859136
PXDN,0.830203
PLCB1,0.820237
G6PC2,0.840823
GTF3C4,1.003130
PPM1D,0.902697
APOB,0.860812
LRRK1,0.961034
CHD9,0.864855
SCD,0.925263
PDPR,0.909104
JAK3,0.966610
SLC2A13,0.977236
REG3A,0.917782
PTPRN2,0.757422
SIRT2,0.795007
UMPS,0.855700
CDK11A,0.811912
PDP2,0.946030
HERC2,0.869306
SLC26A4,0.986485
SLC26A7,0.807689
PTPN5,0.911008
LARS,0.813133
LCT,0.911469
UBE2O,0.820022
ABCB11,0.892234
CBS,0.944142
ELOVL4,0.817507
HS3ST3B1,0.810317
HS6ST2,0.979583
HS6ST3,0.781305
ASH1L,0.971047
POLQ,0.817589
UGT2A3,0.905450
MIOX,0.933515
ATR,0.688642
ABL2,0.884121
AKR1C1,0.881994
COASY,1.025340
CDKL3,0.826049
DOT1L,0.791359
HMGCS2,0.603096
ATP8A1,0.820642
MAST2,0.831445
MERTK,0.966598
SLC27A6,0.979122
SLC8A2,0.900595
GALNT13,0.879438
ACOX2,0.966823
AK7,0.928977
LSS,0.912464
WWOX,0.892331
USP1,0.832436
TSSK4,0.890390
DDOST,0.978064
SLC5A7,0.872948
SLC5A8,0.784940
ALDH1A1,0.709529
PDE1B,0.784024
ABCB1,0.880945
DGKI,0.875144
NT5C1B,1.014920
POLE2,0.943157
TPH2,0.868434
SLC9A7,0.810780
DUSP14,0.857831
TRIO,0.766123
TPSAB1,0.529456
CA1,0.778276
ROCK2,0.944720
PTPRB,0.751375
MGAT4C,0.788392
PTPRN,0.809142
KAT6A,0.913391
