GENE,ENVISION
COLGALT2,0.929531
EPHX1,0.905000
B4GALNT3,0.854355
AMPD2,0.786678
HUWE1,0.918063
SLC2A13,0.938964
PRKAA2,0.986232
SLC2A10,1.004500
TRIM11,0.884615
GPD2,0.844052
UGT1A6,0.854316
CYP4F3,0.980760
CTH,0.830047
SLC10A2,0.865695
SLC10A1,0.953210
SMG1,0.910995
CYP2D6,0.850855
HSD17B8,0.936451
PDPR,0.990376
CHPT1,0.886666
MYCBP2,0.784369
B3GALT4,0.959570
ULK1,0.974434
TBXAS1,0.820964
WARS,0.967920
AGMAT,0.981647
GMPR,0.811522
UBR4,0.787101
PTPRU,0.854838
PTPRT,0.931101
GTF2F1,0.743726
SNRK,0.766622
SLC22A13,0.923085
GLUD1,0.774301
FUT7,1.018880
PTPRE,0.925797
NEU4,0.959823
PTPRJ,0.845136
