GENE,ENVISION
SLC6A7,0.833435
USP9X,0.880418
PNLIP,0.855453
GLCE,0.894638
MIP,0.952601
XDH,1.018770
EHHADH,0.563126
TKTL2,0.908814
INPP4B,1.013420
INPP4A,0.915732
SLC12A1,0.772755
CYP39A1,0.752996
SETDB1,0.776853
B3GALT6,0.866133
FMO1,0.778558
ERBB4,0.497319
HK3,0.913512
ACSM2B,0.832355
XYLT1,0.855914
LPO,0.973367
UBR7,0.764447
UBR4,0.850983
ADCY2,0.982671
COPB1,0.924413
SPEG,0.780351
CPS1,0.865206
ADCY10,0.840760
UGT3A2,0.963952
GLUL,0.771845
SLC29A4,0.980276
B3GAT2,1.002330
MAPKAPK5,1.015830
SLC9A3,0.803445
USP42,0.840403
PDPR,0.990477
PIK3R4,0.760520
TTN,0.449851
SLC5A2,0.925567
SLC14A2,0.847737
ACSF2,0.783149
WWOX,0.826143
UBA6,0.861518
SLC26A7,0.889787
CHST1,0.876050
CHST5,0.976424
GALNT3,0.974067
HERC1,0.869863
MOGS,1.010380
GLB1L,0.949073
RPE65,0.715957
EPHA4,0.885628
PRKDC,0.978967
MIB2,0.844341
CHAT,0.816420
CYP1B1,0.786811
ALG2,0.844019
MAPK4,0.761509
DOT1L,0.901452
ASL,0.797812
PDHA2,0.773707
TRIO,0.607975
SH3RF2,0.944277
LTK,0.943352
GALM,0.884924
SRPK1,0.810318
LRP2,0.945052
SLCO1B1,0.764517
SLC17A8,0.847156
SLC17A6,0.980026
PGLS,0.902370
EIF2AK4,0.690888
FARSB,0.826395
OXCT1,0.801961
AGPAT1,0.777569
PRKACB,0.635178
NEU4,0.968472
NPC1L1,0.835763
NEU2,0.813863
PRKD3,0.908652
PTK2,0.850100
HS3ST2,0.885320
HYI,0.982404
USP6,0.767635
PTPRZ1,0.939032
RIPK1,0.966580
SLCO1B3,0.992828
CIT,0.849366
ACACA,0.924158
PXDNL,0.765412
CBR1,0.731579
ABCB1,0.770508
ABCB4,0.997959
AMY2A,0.758807
ULK4,0.911715
KMT2D,0.768192
PIGK,0.848915
USP13,0.881587
GGT1,0.913687
ST6GALNAC5,0.851026
PTPRS,0.766837
PTPRR,0.933956
CA2,0.861972
BAAT,0.966485
PTPRB,1.004680
MGAT4C,0.981542
SDHA,0.610192
KAT6A,0.844578
CHPF,1.047420
