GENE,ENVISION
HSPG2,0.932300
SLC2A10,0.992119
MOCS1,0.789301
ADCY10,0.945640
PYCR2,0.965772
PAM,0.968804
FABP9,0.953110
EXT1,0.832631
PLA2G7,0.961287
DHRS4,0.572269
SLC12A5,0.807624
ENPP6,0.973679
PTK2B,0.982115
ITPKB,0.830283
MAPK6,0.911266
TTN,0.774682
RNF152,0.844537
TRPM7,0.768586
DAPK1,0.886132
MYCBP2,0.701960
TARS2,0.816761
ERBB4,0.858378
UXS1,0.910465
HK2,0.661727
UAP1,0.990306
SLC24A2,0.915964
SLC27A3,0.951526
NUDT12,0.936857
MVD,0.909922
PRKAR1A,0.835465
PPP3CA,0.805594
USP19,0.861511
ALG14,0.855814
USP36,0.966025
PSPH,0.816267
OGT,0.885628
CYP2F1,0.963635
ADCY8,0.915886
SLC17A1,0.845902
AK5,0.912862
STK31,0.890487
SLC25A37,0.942969
ALOX15B,0.960230
PTPRH,0.743173
