GENE,ENVISION
CYP2J2,0.962337
SLC36A4,0.934035
MAP2K5,0.983194
FABP1,1.006580
EPHA3,0.916581
PRKAA2,0.600343
SLC7A1,1.018900
SLC4A5,0.828986
POLE,0.786678
PGAM2,0.677982
INSRR,0.977470
ADCY10,0.909109
SLC4A2,0.980030
POLN,0.860946
YES1,0.761650
DUSP27,0.797173
LPIN3,0.912261
PTEN,0.893788
UBE3B,0.914055
GK2,0.827633
TTN,0.877331
DUSP5,0.967638
NMNAT3,0.710695
PBK,0.933593
PIM2,0.726449
FNTA,0.736117
TRHDE,0.845236
PIKFYVE,0.979786
MYLK3,0.924339
ATP2B1,0.856025
SLC26A9,1.001030
FGFR4,1.008810
ALG13,0.931505
SHMT1,0.814173
MAN1B1,0.978014
PTPRT,0.928324
ACOX2,0.982311
PFKFB2,0.842732
BTD,0.849096
NDUFS3,0.880082
ALOX15B,1.009900
CLK3,0.974510
SLC1A2,0.930432
