GENE,ENVISION
AOC1,0.836038
AOX1,1.001310
AGL,0.936460
ADCY10,0.795563
UQCR11,0.948698
PYURF,0.936407
DCLK1,1.011960
STK11,0.958431
HIPK1,0.812286
MKRN2,0.757399
CHAT,0.477374
APOB,0.877555
XPO7,0.977169
CPT2,0.587323
USP3,0.855406
GAK,0.800891
TTN,1.008930
DIO2,0.922047
DIO3,0.785416
WEE2,1.021730
HAS1,0.845156
DUOX2,0.838514
HSD17B12,0.818912
CDK11A,1.055300
POLR3GL,0.948214
RNF40,0.997815
POLR2G,0.785724
HADHA,0.998242
SLC26A4,1.091517
WNK4,0.726843
BLVRA,0.936257
STK32B,0.820824
PTPRT,0.916284
SUCLA2,0.985729
SLC2A4,0.796896
SLC5A2,0.866273
KAT7,0.917608
USP11,0.768832
BCKDHA,0.907278
CPS1,1.071860
