GENE,ENVISION
NADK,0.921607
POLQ,0.920039
HADHA,0.979950
EPX,1.021770
MAN2B1,0.990880
CROT,0.851611
SLC7A5,0.841735
CHSY3,0.860354
PIKFYVE,0.941852
SLC7A1,0.961342
RNF25,0.936808
MYO3B,0.822890
SLC29A3,0.779457
CHI3L1,1.077560
GAL3ST1,0.901720
BUB1,0.983217
ACAD11,0.714755
BLVRA,0.663571
USP20,0.847145
B3GNT4,0.868324
RWDD2A,0.769904
LRRK1,0.985219
GDA,0.917975
CPA2,0.929551
RHBG,0.812961
USP40,0.786643
NTRK3,0.847107
TTN,0.889269
ALDH18A1,0.929513
MAPK15,0.919540
SUOX,0.886692
PRKCH,0.878962
KMT2A,0.919942
PIGC,0.734078
MAN2C1,0.899598
TTC3,0.928402
KMT2D,0.817507
CAMK4,0.714681
HERC2,0.866693
PLA2G4C,0.829423
TRIP12,0.884430
SETD2,0.835807
ST6GALNAC2,0.845357
PTPN4,0.860577
EPHB4,0.903630
STK32A,0.751253
SLC20A1,0.993297
TLK2,0.890993
GSTM4,0.720931
BTD,0.952682
ABCC8,0.866061
STAMBPL1,0.822823
MYO5B,0.868135
KAT6A,0.732197
NTRK1,0.897246
