GENE,ENVISION
PDHA2,0.805328
SLC6A6,0.838770
GNE,0.817699
FTMT,0.916426
SLC4A4,0.974229
BMPR1B,0.826951
SLC4A8,0.943409
ADCY10,0.862082
SLC5A7,0.839215
ADPRH,0.571750
CHIA,0.997483
CTH,0.691910
ROS1,0.975576
NCOA2,0.838182
MINK1,0.900902
HACE1,0.830615
PXDNL,0.940064
PGS1,0.777772
XDH,0.854801
MARK4,1.006460
ITPKB,0.944826
GAK,0.779359
TTN,0.853126
ZSWIM2,0.856441
SYNJ2,0.760440
PJA1,0.883500
PYGL,0.847912
ATE1,1.019450
EPHB2,0.953674
ASH1L,0.845301
DAGLA,0.819637
FUT11,0.878494
DIO3,0.946340
PARP1,0.962023
MAN1A1,0.948947
PDP2,0.865228
AADAC,0.964137
SULT1E1,0.735686
SETD2,0.877133
EHHADH,0.870867
ATP2B4,1.020820
ENGASE,0.811800
ABCG2,0.946800
OGT,0.771232
FKBP5,0.962565
OPLAH,0.901493
ACOX3,0.985061
SDS,0.669209
NOX3,0.770929
ROCK2,0.925916
SI,0.933037
NDUFS4,0.880333
HS6ST2,0.931449
GUCY1A2,0.925913
PTPRN2,1.057490
CPS1,0.759562
FUCA2,0.956618
