GENE,ENVISION
ATP6V1F,0.916063
ALG3,0.958858
STK10,0.921240
NADSYN1,0.828894
CSAD,0.593666
UBR3,0.766837
SLC4A7,0.790034
ATR,0.829453
CA4,0.850776
KAT7,0.935127
DUSP27,0.991632
PGD,0.704788
TBK1,0.867145
MPST,0.848451
USP42,0.839149
ABCB1,0.996139
ITPKB,0.978029
TTN,0.545126
CDC42BPB,0.920551
EYA4,0.761650
ALDH18A1,0.861115
UBR5,1.008730
PTPRN2,0.780535
NUDT9,0.902645
ACACA,0.905518
ATP2B1,0.880418
HK1,0.815794
MAN2A2,0.782944
PIK3C2B,0.995289
SLC15A2,0.952936
ST6GALNAC3,0.804328
ST6GALNAC2,0.998718
SLC27A3,0.765377
SLC27A2,0.835840
LRP2,0.825028
NME1,0.868124
MST1R,0.981372
SLCO1B3,0.780225
PPIB,0.779514
SI,0.939794
PTPRB,0.853300
CLK1,0.956624
PSKH2,0.970192
PSKH1,1.011390
