GENE,ENVISION
WWP2,0.843039
UBE2J1,0.951879
LYPLA1,0.934622
SLC6A9,1.020380
FTMT,0.628436
KAT6B,0.911710
CWC27,0.686815
B3GAT1,1.017430
USP24,0.900968
MARCH8,0.869546
CERS4,0.869340
SETD2,0.828033
SMG1,0.775086
DCK,0.954644
HKDC1,0.865354
STK17B,0.987617
DNMT1,0.980445
NDST4,0.644986
SLC5A10,0.757587
FGR,0.935855
PIK3CG,0.882586
SLC12A7,0.921240
NDUFA11,0.851006
NNT,0.902703
LYPLA2,0.941632
TTN,0.326587
ERBB2,0.903369
ERBB3,0.958330
SLCO3A1,0.866101
TBXAS1,1.004590
ENTPD1,1.012760
HK2,0.638256
CAMK2B,0.581989
CTSG,0.948001
GIF,0.494780
CTSZ,0.837571
SSH2,0.817589
HELZ2,0.851431
SULT1E1,0.561122
USP32,0.861535
USP33,0.903517
USP34,0.808243
TESK1,1.012980
UBR5,0.736303
ITK,0.860863
BMP1,0.917542
PTPN13,0.758012
ADCY8,0.809427
AK3,0.798885
EIF2AK3,0.912216
UQCRC1,0.808931
TNKS,0.847011
USP26,0.776466
HACL1,0.982002
HSPG2,0.786481
SLC7A2,0.896223
CPT1C,0.980064
GLUD2,0.507591
SLC29A4,0.916952
ACSBG1,1.021210
B3GAT2,0.854849
ACADM,0.754025
CYP4F3,0.952735
APOB,0.811681
XPO7,0.837678
GLDC,0.863612
UBE3A,0.858543
GATM,0.861087
PDPR,0.847794
ITPKB,0.825931
CDC42BPA,0.601590
ITPKC,0.900557
GBA2,0.865266
TRPM7,0.974055
ABCB1,0.927429
GUCY2D,0.960624
CSK,0.921543
GCK,0.897704
CDK11A,1.024720
HERC1,0.791193
CHST8,0.842515
HERC2,0.898650
GALNT8,0.849042
MIA3,0.858580
PTPN3,0.960081
LCT,0.940814
HAT1,0.861535
MAP3K2,0.796575
NNMT,0.909817
HECW1,0.742435
CLK2,0.901181
RFWD3,0.994125
ACE,0.827885
UGT8,1.015020
EPHA5,0.814704
ATM,0.932443
EPHA3,0.555025
MIOX,0.970296
INPP4A,0.720732
ABL1,0.681640
ABL2,0.889594
SLC4A8,0.843102
GAD2,0.891136
SLC10A2,1.016010
ASPG,0.932875
ALG1L,0.982641
B4GALNT2,0.958937
AFMID,0.993650
POLD1,0.743444
AMDHD2,0.994125
SLC6A18,0.697521
UGT2B11,0.782908
OBSL1,0.936791
RNF152,0.849463
ALG13,1.005790
SLCO4A1,0.917303
HMGCS1,0.784047
TRIO,0.934316
ART5,0.993111
MYLK2,0.949982
SLC13A5,0.790620
SLC8A1,0.766044
MERTK,1.006610
PTPRZ1,0.927281
SLC27A1,0.823467
GALNT13,0.934401
ACOX2,1.010900
NCOA1,0.825384
SLC17A6,0.743788
RPS6KC1,0.882211
LATS1,0.779157
PRKACG,0.883802
SLC23A2,0.907730
ABCA1,1.005240
NEU4,0.909678
MGRN1,0.766044
PRKD1,0.914023
CDK20,1.001000
CAMK1D,0.811161
CAMK1G,0.568286
TYRP1,0.778088
LDHAL6A,0.946005
PGLYRP3,0.941863
ALOX15,0.481487
ATP11A,0.939406
PGD,0.659881
TRHDE,0.763152
GCNT3,0.950854
LPIN1,0.800901
DGKQ,0.870851
WARS2,0.931103
DPEP1,0.762126
CAMK2D,0.627707
DGKH,0.986298
DGKI,0.967547
RPIA,0.883568
PHOSPHO1,0.918616
FIG4,0.964995
EPRS,0.838741
NOS1,0.845554
NOS2,0.681558
NOS3,0.604107
TPST2,1.043400
AMY2B,0.892140
CUBN,0.737569
PPEF2,0.953784
USP12,0.929047
TPH2,0.842732
MGAT3,0.861989
USP15,0.830342
ST6GALNAC5,0.875315
PPP2R2B,0.553030
PHYH,0.930263
PTPRT,0.601627
CYP4A11,0.975169
ATP4A,0.890379
ATP4B,0.828672
PXDNL,0.771731
RBP2,0.921501
CYP4F2,0.977473
PSAT1,0.750211
PTPRD,0.855397
FGFR4,0.528147
FAR2,0.753911
CYP11B2,0.695369
SDHC,0.749580
ABCC1,0.566210
SARDH,0.819964
ABCC3,0.884657
