GENE,ENVISION
ACADVL,0.907380
ACVR1,0.620667
RHAG,0.712132
EPX,0.700252
UGT3A1,0.990566
UGT2A3,0.824880
ST3GAL1,0.959241
TNIK,0.982710
IARS,0.986451
ATR,0.959019
MAPKAPK3,0.853015
DUSP27,0.828611
HUWE1,0.863407
TREX2,0.887291
TKTL1,0.836064
MGAM,0.977801
MAP3K1,0.977324
CDC34,0.871544
MAP3K12,0.845389
MARS2,0.975851
CDC42BPG,0.668747
JAK3,0.898652
ABCB4,1.014970
COX7B2,0.934016
HAS2,0.876097
TTN,0.916225
IGF1R,0.821336
ETFB,0.766721
KMT2D,0.985502
ACSL1,0.932737
LCT,0.959410
UBA1,0.786678
USP37,1.028470
INPP5B,0.679962
SLC17A8,1.008250
RPS6KC1,0.747965
GLUD2,0.948087
AK5,0.861535
FUT6,0.922717
SAE1,0.825714
GLDC,1.033240
SLC19A1,1.014320
