GENE,ENVISION
AOC1,0.769387
EPHX2,0.984739
CAMK1D,0.880559
COX5B,0.842105
DUOX1,0.975106
CHST8,0.851697
SPHK1,0.923096
GLRX2,0.988302
LDHAL6A,1.007420
CYP2E1,0.865004
IARS,0.803404
DHDH,0.744449
SSU72,0.977625
USP26,0.913602
SUOX,1.013480
CERK,0.987464
FLT3,0.981091
NEK6,0.815052
NCOA3,1.000070
TGM6,0.834863
TKTL2,0.811110
OXSM,0.735261
DPEP1,0.789825
DPYS,0.541173
ITPKC,0.802078
TTN,0.778646
TUT1,0.877263
PIP5KL1,0.759847
ENTPD4,0.935559
PIM2,0.803609
FMO4,0.917608
FRK,0.610111
ENPP2,0.966253
SLC26A1,0.761692
MAST2,0.914302
DLAT,0.698940
NOL9,0.971882
ALG11,1.000810
CYP4X1,0.821580
PDE8A,0.992572
GALNT2,0.962456
TAOK3,0.902530
PTPRS,0.804014
ADH6,0.920193
GANC,0.915457
STK4,0.885328
SLC22A13,1.010440
ROCK2,0.912972
SLC22A11,0.921174
TCIRG1,0.952633
ABCA4,0.767282
HERC2,0.847697
OXCT1,0.941026
MED1,0.825425
ACLY,0.771596
