GENE,ENVISION
SOAT2,0.986798
PARS2,0.842860
SLC2A13,0.930051
SLC4A7,0.802688
ARAF,0.855864
MAPK12,0.974038
NPC1,0.867283
USP26,0.936614
MAPKAPK5,0.876361
ABCC1,0.873162
UGT1A1,1.026900
PDHX,0.862536
PIK3CB,0.772039
CLOCK,0.962033
ACSM4,0.970093
ROS1,0.939359
SLC5A10,0.967650
TTN,0.738762
PRKACA,0.959622
NLK,0.810235
NOS2,0.569008
PRPF4B,0.766044
MYLK3,0.918477
MAN1C1,0.965895
GALNT8,0.984073
GGT7,0.804099
GART,0.910188
DUSP10,0.989067
UBR4,0.842193
SLC20A2,0.973844
PTPRS,0.978595
SGK2,0.926723
ARG2,0.949498
PTPN11,0.921143
ALAS2,0.759133
ROCK1,0.884393
KIT,0.882178
RHAG,0.957857
ABCC8,0.763518
PTPRB,0.832487
CDK7,0.735090
PTPRO,0.758101
TK2,0.751048
HIBCH,1.012120
CREBBP,0.914039
