GENE,ENVISION
WWP2,0.862359
ACE,0.952174
PLCB1,0.887162
BIRC6,0.971287
MKNK1,0.934777
LATS2,0.853703
RIPK3,0.752854
UGT1A9,0.832024
FLT4,0.818165
ACAD11,0.991685
YES1,0.846651
TOPORS,0.904905
GLDC,1.018720
SLC6A19,1.014430
SLC12A5,0.742782
RARS,0.984348
TTN,0.997960
OBSL1,0.974211
CHEK2,0.965370
PTPRN2,0.794804
PRKCH,0.800190
ETFB,0.676558
GUCY2F,0.786853
WNK1,0.991479
PRKCG,0.689750
HERC2,0.817740
CYP3A7,1.034600
CHST3,1.018000
LRP2,0.858872
LCT,0.809253
ALK,0.929493
RPS6KC1,0.749322
SLC7A11,0.804014
PTPRD,0.546760
BRAF,0.778662
KAT6B,0.860290
