GENE,ENVISION
MYO3A,0.747234
UBE3A,0.817970
STK10,0.992758
HSPG2,0.971319
PRKAA2,0.957137
NOS2,0.673961
SLC5A2,0.854279
POLR3B,0.787101
ME3,0.813888
MAP2K4,0.801522
ABCB6,0.960190
NTRK3,1.021830
RAF1,0.965007
SLC25A12,0.867216
GAD2,1.015430
CREBBP,0.869626
PLXNB3,0.972360
ALK,0.839527
CYP3A5,0.936041
EXT1,1.014720
ASAH2,0.974516
PXDNL,0.813598
PLA2G12A,0.988734
CPT2,0.568505
PPM1K,0.855516
PFKP,0.857244
AMDHD2,0.752854
SLC5A11,0.776469
SHPK,0.783879
UGT2B11,0.901276
MAPK4,0.990446
JAK1,0.794950
SLC8A1,0.884940
ABCC2,0.942902
BSG,0.799715
CYP1A2,0.655513
TTN,0.628381
SLC38A4,1.000760
NCOR1,1.064350
USP3,0.980013
NAGS,1.021850
SETMAR,0.718187
KMT2D,0.774606
SLC13A1,0.903068
PPM1D,0.969572
PLD6,0.892370
MAN2A2,0.871272
ENPP1,1.033710
PADI2,0.768623
FPGS,0.793412
MGAT3,0.778646
KAT6B,0.935380
ATP2B1,0.746665
SLC27A6,0.991632
FGFR3,0.837587
APOE,0.876516
TBL1XR1,1.016150
ADCY4,0.871519
PTPRU,0.719785
GALNT13,0.662013
MANBA,0.990562
SLC3A2,0.767180
ACOX3,0.934486
PFKFB3,0.801163
MYLK,0.946476
CARM1,0.777887
TAF1,0.655957
PTPRE,0.873239
SLC22A7,0.907875
ELOVL2,0.773821
CYP26A1,0.976262
ADH1A,0.833656
ABCA1,1.017750
NSD1,0.730346
SPEG,1.015278
CLK3,0.823615
PTPRK,0.719643
SLC2A5,0.886016
FUT9,0.871015
SLC19A1,0.939856
