GENE,ENVISION
MUSK,0.820350
MYO3A,0.752854
ACVR1,0.875394
POLQ,0.769800
EPHA7,0.730026
NDST4,0.567520
HUWE1,0.802196
UGT2A3,0.924335
CA5A,0.957652
NQO1,0.769466
LATS1,0.766904
SPRYD3,0.970066
ATR,0.874659
PDE3A,0.846365
PFKP,0.839207
FLT3,0.978680
CARNS1,0.914456
RNF31,0.869010
PNLIPRP3,0.872729
UROC1,0.823689
PXDNL,0.708739
CDK12,0.789052
MAP3K6,0.784765
CDK15,0.875942
SLC14A1,0.859682
SLC5A10,0.770678
TTN,0.922743
SLC6A13,0.821729
SLC26A11,0.913132
KMT2A,0.852874
CA5B,0.868603
SIRT1,0.824720
GUCY2D,1.016410
ERBB4,0.588308
CUBN,0.941052
HK3,0.791150
ACOT1,0.894245
PPP2R2A,0.623856
ACSM2A,0.934996
ACSM2B,0.773065
GYS2,0.836304
MGAT5,0.885628
HELZ2,0.912274
ST6GALNAC5,0.899031
EP300,0.782630
USP34,0.831148
UHRF2,0.931425
GMPS,0.815992
BSG,0.624652
PTGIS,0.950967
PTPN13,0.846661
PTPRJ,0.918070
TRHDE,0.913512
PTPN14,0.979397
SLC16A1,0.855689
CYLD,0.823661
PAK4,1.002970
SARS,0.959299
CPS1,0.862943
BDH1,0.913704
