GENE,ENVISION
MUSK,0.955613
PGM2L1,0.868927
RPN2,0.944063
UBE2Q2,0.943393
TGM6,0.814523
TGM7,0.821699
NPAS2,0.933592
B3GAT2,0.791607
USP24,0.763142
FKBP9,0.992586
DUSP27,0.660066
SLC5A12,0.916388
ATP2B2,0.885468
CERS3,0.883745
CHSY1,0.803720
GRK1,0.829578
SLC12A6,0.858218
MYCBP2,0.824672
AQP4,0.825905
ENTPD2,0.937880
ENTPD1,0.943250
HK2,0.941407
WNK3,0.982333
ABCB4,1.032520
HAGHL,1.000380
ETFDH,1.008590
PIK3C2B,0.965742
PIK3C2A,0.821872
SSH3,0.838634
GNPAT,0.983771
UBR1,0.821473
SETD2,0.848786
EHHADH,0.918628
ROR1,0.999772
USP37,0.920021
DBI,0.923232
UBE4B,0.850146
L2HGDH,0.832320
DZIP3,1.004890
ADCY3,0.859275
PTPN13,0.874772
ACSL5,0.862731
PARP16,0.982191
ATP8B1,0.898054
PPIP5K1,0.680398
GAA,0.953928
SULT2A1,0.624931
ADCY1,0.850061
SLC7A8,0.968933
UBE2D4,0.885671
POLR1B,0.983639
BCHE,0.843829
GTF3C4,0.803746
XPO6,0.862678
XPO7,0.719643
SLC9A3,0.989657
SCD,0.971738
NT5E,1.008430
USP22,0.779833
TTK,0.933590
PDPR,0.719643
TTN,0.560905
TRPM7,0.916684
PHKA1,0.910573
SLC26A2,0.888060
DLAT,1.017200
MIA3,0.785871
UBA1,0.816712
PTPN7,0.889616
RPS6KA3,0.620756
ACAD9,0.994055
PTPN9,0.933706
TCIRG1,0.980974
CYP2J2,0.959503
ACACB,0.541477
EPHA8,0.778646
LCLAT1,0.984915
SLC4A5,0.781851
MBOAT2,0.814173
PRKCSH,0.925700
ADHFE1,0.868287
SLC4A2,0.720644
CDC7,0.969714
SLC10A2,1.002350
COASY,0.730385
SIK2,0.894360
CDKL4,0.948685
NT5C3A,1.013200
MAPK6,0.895982
ASL,0.920952
TRIO,0.759519
SH3RF1,0.882227
EGFR,1.021900
GMPPA,0.775158
SLC13A5,0.994492
SLC27A5,0.845471
EP300,0.812533
LRP2,0.751704
DEGS2,0.848273
SGK2,0.908381
CTDSPL2,0.854960
MET,0.995376
AATK,0.948528
CMTR1,0.934469
HIBCH,0.911548
USP8,0.869306
KARS,0.977178
BIRC6,0.770685
CIT,0.762431
MGLL,0.775158
UST,0.964523
MLKL,0.997630
SLC5A7,0.929819
ALDH1A2,0.524064
IDH3A,0.945098
GRHL1,0.878821
AASS,0.985375
DGKQ,0.854072
GCLC,0.943700
ABCB1,1.015720
NKTR,0.902349
GAK,0.954677
SYNJ2,0.934574
HSD17B3,0.828801
DGKD,0.758383
DGKE,1.005010
KMT2B,0.927390
KMT2A,0.977464
KMT2D,0.910123
PIGS,0.857157
CYP2A7,0.571725
PIGW,0.749198
VRK3,0.836957
SLC40A1,0.853113
PFKFB2,0.992447
RDH14,0.921349
PTPRF,0.767682
PTPRD,0.899854
ABCC8,0.819825
MGAT4C,0.803383
NDUFS8,0.927715
KAT6B,0.985426
ABCC1,0.938279
PTPRH,0.978650
