GENE,ENVISION
EPX,0.913040
SLC7A9,0.970014
GNPDA2,0.665573
DUOX2,0.949124
HIPK3,1.007500
PPOX,0.876201
SLC29A4,0.772772
ARAF,0.734959
POLR3C,0.872525
POLN,0.970368
FLT4,0.978946
DGKZ,0.921659
SMURF2,0.889669
PTPRF,0.792236
HADHB,0.848556
DHRS4,0.572269
USP40,0.917249
MGAT5,0.961387
LIMK2,1.018230
DGKH,0.837373
TTN,0.864971
DGKA,1.020140
KDR,0.925473
MYCBP2,0.920023
COL4A3BP,0.701873
SETMAR,0.856466
ACACB,0.978559
WNK2,0.850336
ACACA,0.914029
MGAT1,0.872205
PADI4,0.985399
FGFR2,0.885093
SLCO1C1,0.867015
SLC41A1,0.928817
TNK2,0.834807
LCT,0.987222
SLC8A2,0.860622
GALK2,0.827999
CKMT2,0.874653
ADCY8,0.814459
HEXA,0.893991
SI,0.710329
BMPR2,0.817959
PRKD3,0.957594
