GENE,ENVISION
MARCH11,0.955575
HECTD1,0.991819
CLOCK,0.860826
CDO1,0.912751
AARS,0.905840
MARCH6,0.869045
UGT1A5,0.934043
SQLE,0.903155
USP21,0.931221
APOB,0.976665
UBE2QL1,0.771232
USP36,0.938448
AMDHD2,0.911699
SLC34A3,0.956518
TTN,0.826865
SLC6A11,0.825731
SETDB1,0.649867
DAPK1,0.424200
ERBB4,0.666683
TPSD1,0.916458
UAP1,0.988613
RAG1,1.000900
USP31,0.818584
USP34,0.842271
SLC43A1,0.811110
CIDEA,0.957815
METTL3,0.833441
ARCN1,0.808347
ABCC1,0.814864
SLC22A4,0.943876
MET,1.037720
UST,0.792722
BRAF,0.768553
MGAT4B,0.907803
SLC1A1,0.881961
