GENE,ENVISION
TGM6,0.805206
HUWE1,1.071040
FBP1,0.981152
USP29,0.991253
USP26,0.909271
ATP2B3,0.795911
TOPORS,0.820195
CYP3A43,0.542971
LBR,0.983352
B3GNT3,0.886547
MAP3K3,0.780185
TKTL2,0.899863
KHK,0.835562
LIPE,0.947586
WNK3,0.873385
SULT1E1,0.985364
FGFR4,0.989605
GYS1,1.008330
SUV39H1,0.817507
DZIP3,0.975255
ACLY,0.658622
DDAH1,0.976932
CYB5R1,0.745541
HACL1,0.904669
SLC29A1,0.872037
PLXNB3,0.967477
SLC9A7,0.842237
SLC9A3,0.766904
DGAT1,0.889947
PAICS,0.903671
YARS,1.017000
TTN,0.502948
DIO2,0.970523
DUSP27,0.983323
PLCB1,0.900486
CDC25C,0.919954
CHST9,1.011380
UBA7,0.777057
RAG1,0.992426
PTPN1,0.605632
CHST7,0.850825
STK32B,0.843770
SULT4A1,0.939953
RPS6KA6,1.028240
ACAD8,0.636656
CYP19A1,0.828680
SLC22A5,1.003320
MAOA,0.560625
NSD1,0.776985
HDAC3,1.007770
ACE,0.951214
EPHA5,0.881378
STS,0.656311
SLC2A13,0.913733
MIOX,0.925035
SLC4A1,0.955250
ADCY10,0.856368
GLS,0.898364
FLT1,1.020055
PKLR,0.890465
DUSP9,0.934216
KDR,0.938572
SLC35C1,0.955711
ART1,0.998310
TRIO,0.822002
NAT2,0.968518
COX4I2,0.997870
AMFR,0.991991
PLCD1,1.011560
ALG11,0.801455
EP300,0.946414
RIOK2,0.915207
ABCA1,0.825510
CDK8,0.961462
UGT2B28,0.757592
SLC6A14,0.782391
POLA1,0.950745
YES1,0.816922
LPIN3,1.016700
PXDNL,0.863106
FUT5,0.936281
DPYS,0.760884
LPCAT3,0.904255
SLC13A1,0.978504
KMT2C,0.971566
TDO2,0.782297
KMT2E,0.912466
MTR,0.867507
SLCO2A1,0.851970
USP13,1.010630
GGT1,0.743630
TMX3,1.016850
USP15,0.822516
ST6GALNAC6,0.929169
ATP6V1C1,0.985261
CHST13,0.904280
PFKFB1,0.771006
SLC11A1,1.071100
NEU4,0.745506
TYMP,0.577679
ABCC9,0.967487
CYP11B1,1.005420
FUCA1,0.959450
PTPRH,0.872106
