GENE,ENVISION
NADK,0.933096
EPHX2,0.836302
WWP2,0.810780
RRM1,1.012950
CHFR,0.956214
BIRC6,0.719358
UGT2A3,0.832769
KAT2B,0.978657
DDOST,0.768586
FAXDC2,0.783646
SLC5A7,0.797707
CNDP2,0.868375
OPLAH,0.902381
TICRR,0.941032
PDK1,0.814173
NHLRC1,0.960466
SLC25A29,0.932016
UBLCP1,0.868111
ECH1,0.889384
NEDD4,0.918051
PTPRE,0.765984
CYP26B1,0.883349
MLKL,1.005690
TIAM2,0.984085
TTN,0.700399
TRIM32,0.862108
EYA4,0.905798
AARS2,0.914094
POLR2J,0.850402
SLC24A2,0.887303
SMPD3,0.955125
UGT2B11,0.820889
SLC38A4,1.000760
KCNJ11,0.956659
PARP8,0.901093
ENTPD2,0.984761
KMT2D,0.935283
HK2,1.024870
UBE2D2,0.922062
SLC13A3,0.944993
CA13,0.740394
MYLK3,0.955713
PPP2R2B,0.746151
USP13,0.866505
SULT1A2,0.956810
ESD,0.597802
CYP2A7,0.940231
SLC25A27,0.767475
UGT2B28,0.831313
UBR3,0.803931
UCP1,0.998495
UCP3,0.834105
MAPK8,0.675310
IP6K1,0.891439
BDH1,0.813120
LRP2,0.714234
CYP2C8,0.645495
LCT,0.823801
DZIP3,0.902764
ATP4B,1.021630
ADCY3,0.613529
RPS6KC1,0.960290
AK7,0.893777
INPP5E,0.859717
PTPRG,0.805662
MYCBP2,0.835841
ABCA4,0.735455
SETD1B,1.009880
RNF8,0.870608
ABCA1,0.837631
SPEG,0.784284
SLC1A6,0.886934
ABCA8,0.997245
