GENE,ENVISION
TRIM11,1.000800
MUT,0.676297
LIPT2,0.816036
RNF167,0.975102
STS,0.734773
USP17L2,0.866021
BIRC6,0.981326
USP2,1.016380
HSPG2,0.743054
NPAS2,0.710695
ATR,0.990844
RARS2,0.753516
BMP2K,0.909706
CDC7,1.048310
CERS3,0.820674
DPYD,0.871195
PIK3CB,0.863530
MAPK6,1.009580
UHMK1,0.929052
ITPKC,0.976579
SLC34A2,0.917623
UGT2B10,0.962956
TTN,0.741270
WNK3,0.832683
MECR,0.720434
FANCL,0.906821
ALAS2,1.011780
DGKG,0.816412
EPHB2,0.999632
LMTK3,0.865939
ULK4,0.863895
ENPP7,0.815976
GUCY2F,0.851330
MAN2A2,0.907533
UBA6,0.860510
ALDH7A1,0.910061
GALNT4,0.860982
ACHE,0.742382
TRIP12,0.902208
CTDP1,1.002240
GARS,0.596398
SRPK3,0.912576
PTPRU,0.734250
PTPRT,0.920679
GALNT12,1.007220
PXDNL,0.822654
ADCY8,0.935134
ARCN1,1.011510
PTEN,0.830602
MAP3K12,1.021190
PPAT,0.914788
OXCT2,0.736222
CBLL1,0.860633
