GENE,ENVISION
SLC35C1,0.921932
AGL,0.900419
BHMT,0.703961
PRKAG2,1.008840
RET,0.693058
SLCO1B1,0.889501
NOX3,0.781789
XDH,0.764972
SLC25A12,0.969220
YES1,0.882208
USP20,1.058410
PHLPP1,0.769882
APOB,0.944873
UROC1,1.022330
PTEN,0.860195
HKDC1,0.979816
USP44,0.983659
USP47,0.927725
UGT1A7,0.856294
NDUFB10,0.774626
SLC5A10,0.860315
UGT2B10,1.107200
MAPK7,0.753821
DGKB,0.988681
IRAK3,0.824515
SLC8A3,0.781677
DAPK2,0.919634
NMRK1,0.763968
TTN,0.748280
KMT2C,0.922639
NOS1,0.900341
DBH,0.745842
ACSS3,0.980131
SLC24A2,0.759110
ABCB11,0.828159
PIGT,0.938914
ATP6V0D2,0.828117
SLC6A12,0.736846
USP33,1.010540
RNF20,0.825998
ABCC11,1.007350
ADCY5,1.063850
CA9,0.972754
LGMN,1.004000
ADCY8,0.530203
TCIRG1,1.012400
FARSB,0.914658
SI,0.696335
PRKACA,0.780370
ATP1A2,0.628414
FAR2,0.812557
HLTF,0.976463
PTPRH,0.766019
NLN,0.795488
ABCC3,0.811115
