GENE,ENVISION
MYO3A,0.864228
TYRP1,1.012740
HSPG2,0.766720
HIPK1,0.976531
POLL,1.018570
SLC4A9,0.841256
USP45,0.790428
DHRS4,0.922363
AMHR2,0.839864
POLD1,0.983097
TTN,0.800983
HEXDC,0.784845
PIP4K2C,0.907242
FGGY,0.856472
ERBB2,0.964389
EPHB3,0.961438
BARD1,0.916305
WNK2,0.865581
GMPPB,0.899574
GYS1,0.919447
SLC25A20,0.848886
TGS1,0.986858
MVD,0.781305
ACOT8,0.831140
GTF2F1,0.859703
ADCY3,0.921878
ABCG8,0.848704
SLC2A1,1.030810
PTPN14,0.962405
TREX2,0.947136
SI,0.984351
SLC22A1,0.974622
PKM,0.927374
HIBCH,0.897517
