GENE,ENVISION
TGM4,0.712829
EPHB1,0.885628
MKNK2,1.003910
BIRC6,0.920068
ATM,0.939839
PTPRZ1,0.851697
SETD1A,0.974863
PLCG1,0.895395
GUCY2C,0.995323
HDC,1.055950
LARS2,0.851029
ROS1,0.832072
ALDH1A2,0.923758
LPIN3,0.844452
GCNT3,0.857960
CDK13,0.930235
HADHA,1.004390
DPYS,0.905828
PPP2R3B,0.825523
UGT2B10,1.065630
IRAK2,0.836182
COPA,0.927675
GUCY2D,0.854353
PIKFYVE,0.951719
SLCO2A1,0.912509
SETD2,0.800312
UBR4,0.913769
MAN1B1,0.923769
ALK,0.844368
UBE2O,0.798241
ACSL3,0.943547
RNF180,0.823376
MYO5B,0.983690
