GENE,ENVISION
B4GALNT4,0.855075
ERBB2,0.823955
NAGPA,0.752031
HS3ST4,0.765266
EPHA7,0.862469
AMPD1,0.981454
STK11,0.548871
LDHAL6B,0.812481
AOC3,0.792600
RET,0.990488
GSTA3,0.861767
SLC5A2,0.869677
IDO1,0.976170
PPWD1,0.883863
SLC5A8,0.904215
USP42,0.949440
UGCG,0.826901
ASPG,0.866955
APOB,0.938518
SLC9A2,0.907145
NEK1,0.797177
GALT,1.020350
NTRK3,0.932459
SLC12A5,1.027720
EIF2AK4,0.858722
MAP2K4,0.914268
PIK3R4,0.797856
TTN,0.767049
DMPK,0.805240
SLC12A2,0.905971
TUT1,0.828894
HSD17B1,0.686646
ACOT12,0.984185
STK17A,0.811699
SIN3B,0.828894
FGA,0.879391
ACY1,0.924359
SIN3A,0.843770
DAGLA,0.944845
FNTB,0.952725
KMT2D,0.824509
UCK1,0.948590
IL4I1,0.906299
PRKCG,0.973391
TBL1XR1,1.037120
USP13,0.947487
CSNK1G1,0.822274
HERC4,0.822563
QTRT1,0.939362
HEPH,0.921845
CSGALNACT2,0.767635
USP35,0.832721
CSNK2A1,0.852782
SLC40A1,0.983496
PTPRT,0.807793
PTPRS,0.795911
PTPRR,0.983343
POLR2D,0.732200
AK2,0.906991
FABP12,0.753176
POLR1B,0.915479
MGAT3,0.884653
ATP8B1,0.967725
HERC2,0.881066
GPX5,0.982845
OGT,0.718498
CLK2,0.983194
DBT,0.669369
