GENE,ENVISION
RPN2,0.918279
EARS2,0.815467
AMPD1,1.008850
DDOST,0.720644
SLC5A5,0.858247
USP25,0.869306
MAPKAPK2,0.823825
PNLIPRP1,0.727450
LPIN3,0.843592
MAP3K1,0.988110
INPP4A,0.937422
PDE7A,0.746665
GATM,0.798187
ABCB6,0.823335
OBSL1,0.865033
DAPK1,0.834211
CHST12,0.975158
ICK,0.821517
UGT2B4,1.021780
PIGM,0.840934
PTPDC1,0.865923
UBA6,0.863306
CES3,0.765702
AADAC,0.899067
FER,0.846479
HEPH,0.779316
USP32,0.869232
CSNK2A1,0.948483
RPS6KA1,0.986069
PTPN18,0.916156
GPT2,0.782225
KCNJ8,0.946763
SI,0.646961
SLC29A4,0.772772
ABCC9,0.984296
RNF8,0.948313
B4GALT6,0.852342
NEU2,0.912772
