GENE,ENVISION
TGM2,0.819805
FKBP11,0.857812
B3GNTL1,0.941061
ALG1,0.978113
EPHA2,0.898985
USP40,0.848318
ENTPD4,0.754599
AACS,0.820125
ACAD10,0.952243
FLT4,0.998963
CPT2,0.922745
CBR1,0.768771
PLCXD2,0.801447
DGKI,0.989365
LPCAT3,0.965569
SLC8A1,0.810780
B3GALT4,1.016330
PLK2,0.808579
VRK1,0.842423
SLC13A2,0.836414
ACSM2A,0.540802
PPP2R2B,0.734836
MAST1,0.762494
SLC18A2,0.962211
SETD2,0.939669
SETD5,0.957289
USP36,1.042710
GALNT2,0.939650
INPP5E,0.960680
SUCLA2,0.968707
ADCY8,0.588309
GFPT1,0.999394
SLC1A6,0.989647
