GENE,ENVISION
STYK1,0.919660
STK10,0.719288
HUWE1,0.705150
MARCH4,0.845794
AKT2,0.975848
PLCH2,0.773681
OARD1,0.668100
B3GNT3,0.841193
NDST3,0.985586
PIK3CG,1.014030
CSNK1D,0.884749
SPTLC2,0.858410
SETDB1,0.780998
SLC38A1,0.778485
AQP3,0.884613
HK2,0.899598
HK3,0.868424
SCD5,0.894444
UBR2,0.896894
UBR1,0.860877
ATP2B4,0.939037
ADCY5,0.719785
PTPN18,0.821243
BRSK2,1.005290
ACSL6,0.974393
ADCY9,0.778646
RHAG,0.911312
HUNK,0.987455
RNF103,0.861088
SLC6A4,0.953310
SPEG,0.958182
ITPK1,0.951860
MYO3B,0.977567
SLC7A8,1.005360
DUOX1,0.935741
HSPG2,0.591103
ALG6,0.746607
CARM1,0.896879
USP35,0.750770
SLC29A3,0.954020
ACADM,0.725645
APOB,0.910744
XPO7,0.761650
UBE3C,0.988734
SLC4A8,0.916733
TTK,0.900419
GMDS,0.937127
TTN,0.686778
B4GALT4,0.622054
EPHB2,0.819556
SIRT2,0.849532
EPHB4,0.636868
CHUK,0.967017
PGM2,0.980583
SLC26A1,0.989861
HERC2,0.914055
HERC4,0.861373
HYKK,0.815338
CHST1,0.996436
GALNT5,0.883634
SDSL,0.980834
UBA7,0.979631
HMOX1,0.957594
ELOVL4,0.719785
ANPEP,0.810386
NSD1,0.718768
GUCA1A,0.761782
POLQ,0.817311
MARCH10,1.024670
CLYBL,0.940380
EPHA5,0.882619
ATM,0.832965
TNIK,0.930571
ACADS,0.946257
PGAM2,0.701568
FLT4,0.949527
CTH,0.917542
AS3MT,0.985856
FECH,0.791666
TBK1,0.852119
SIK2,0.915521
RHBG,0.828023
FKBP11,0.880711
SRD5A1,0.763109
ALOX12B,0.988848
PUS1,0.814285
TRIO,0.902227
ACACA,0.666031
SH3RF1,0.787213
SLC13A4,0.838709
MYLK3,0.913245
NDUFA9,0.876764
MAST2,0.735606
GALNT13,0.584288
KCNJ8,0.938145
DECR2,0.977011
COLGALT1,0.732887
STS,0.798771
PTK6,0.841515
PGLYRP3,0.994313
RIPK4,0.897538
F13A1,0.574999
PTPN21,0.850246
LPIN2,0.880310
LPIN3,1.017790
KMT2A,0.963119
TPST2,0.814007
ATP10A,0.857270
GALNS,1.012660
PTGIS,0.708938
PTPRN,0.855516
ALDOB,0.750792
PTPRU,0.983937
SLC20A1,0.841552
CYP2D6,0.932758
ATP4B,0.958402
CLK4,0.602162
MAP3K13,0.989107
PPP3CA,0.777805
SLC1A2,0.912055
