GENE,ENVISION
MYO3A,0.810811
SLC7A8,1.004850
UQCR10,0.822434
GSTA5,0.790467
PIKFYVE,0.791878
MAP2K1,0.963313
CDC42BPG,0.910840
L1CAM,0.906170
MAPKAPK2,0.993482
MAP3K8,0.942944
ASPG,0.937585
CHD9,0.958641
SLC36A4,0.971998
MAP3K4,0.909381
ACSS3,0.865117
NPC1,1.014220
ITPKB,0.986385
LDHD,0.822295
ERBB3,0.533553
ASH1L,1.005980
COPA,0.826698
COPE,0.875499
PIGH,0.904248
NDUFS7,0.895020
SLC24A2,1.005000
DYRK1A,0.861251
PDP2,0.901202
CD36,1.008110
DUT,0.910367
USP37,0.980040
PTPRT,0.858974
PPP2R3B,0.930124
EIF2AK3,0.926689
MELK,0.981656
SI,0.791308
PTPRB,0.914496
ABCA1,1.019910
POLRMT,0.992538
SPEG,0.978032
PRKD2,0.761760
PTPRH,0.773874
