GENE,ENVISION
SLC4A10,0.767478
ADSS,0.863306
AOX1,0.972420
MAP2K4,0.586406
SETD1A,0.954841
SLC25A37,0.866669
SLC5A3,0.987245
INSRR,0.978035
SLC5A7,0.997745
USP26,0.925184
CDK15,0.871132
B3GNT5,1.006730
UGT1A10,0.971797
MGAM,0.855075
UBE3A,0.963131
MASTL,0.906226
RHAG,1.012470
PIK3CG,1.033000
CYP26B1,0.978348
DPYS,0.650477
TTN,0.907544
BRAF,0.921182
ABCC9,1.002410
ASH1L,0.905616
EPHB1,0.654008
AADAT,0.963000
DLD,0.680036
CUBN,0.790940
WNK3,0.878654
GALNS,0.961490
PGM1,0.992208
SLC5A12,0.983768
HELZ2,0.848354
GGT5,0.979217
PIGZ,0.780117
FGFR2,1.012330
F2,1.015600
G6PC,0.932238
SI,0.861760
HSD3B1,0.951582
CPS1,0.809771
PTPRH,0.816341
