GENE,ENVISION
SOAT1,0.958383
ATP6V1H,0.855073
CARS2,0.836544
SLC4A7,0.950167
BCHE,0.794326
CYP2U1,0.786184
TOPORS,0.736240
NCOA2,0.813492
EXT1,1.011690
LPIN1,0.930195
PDE1B,0.875991
TKTL2,0.848984
SLC15A4,1.007530
LPCAT4,1.016940
NKTR,0.692401
SLC12A1,0.987205
TTN,0.822553
DGKD,0.855158
KMT2C,0.824265
SIRT2,0.868833
EPHB4,0.582674
MYLK3,0.857989
CMA1,0.571458
MERTK,0.834207
AGMAT,0.940092
AKR7A2,1.012970
DUSP13,0.488981
ABCC11,0.838469
RPAP2,0.927371
SLCO1B3,0.875713
KIT,0.930957
CYP27A1,1.000420
MTTP,0.851672
BRAF,0.921182
USP44,0.880971
KAT6A,0.849419
ALOX15,0.725805
PRKD3,0.758492
