GENE,ENVISION
PGM2L1,0.757458
STK10,0.852052
ATM,0.979601
MAN1B1,0.976655
POLR1C,0.958383
GTF3C4,1.039810
CYP4F2,0.977473
SAP130,0.712146
APOB,0.974397
PPM1A,0.890015
HKDC1,0.824955
PDE1B,0.777772
CASK,1.027410
NTRK3,1.021830
TIAM2,0.929556
TTN,0.818474
PGP,0.815688
GBA2,1.007370
SIN3B,0.872548
LIPA,0.586688
TGFBR2,0.741810
UGT3A1,0.928481
MAN2C1,0.959847
NAAA,0.900647
KMT2E,0.946456
NARS2,0.975051
ATP1B4,0.992635
HERC1,0.974942
POLR2D,0.907584
MVD,0.777557
HELZ2,0.993282
NOX1,0.906382
LPO,0.755898
CHST12,0.936706
PTPN13,0.818568
BAAT,1.086510
RDH14,0.983923
ACLY,0.694022
COPB2,0.896256
