GENE,ENVISION
PGM2L1,0.978191
RFWD3,0.974338
NDUFB8,0.732999
GNPTAB,1.017610
ADCY8,0.921672
CERK,0.987464
POLG,0.982442
PLCG1,0.856204
POLR3C,0.828084
ADCY10,0.802875
FLT4,1.006440
USP42,0.966467
SLC4A8,0.956142
DPEP2,0.782862
ADI1,1.000610
SLC9A2,0.838420
CKB,0.878406
NTRK1,0.976382
FKBP9,0.846989
CLOCK,0.965517
TPTE,0.933153
TKT,0.956994
WEE2,0.836857
DOT1L,0.918257
COPA,0.929540
SLC25A2,0.828256
PIK3C2A,0.984420
HERC2,0.972241
STS,0.838056
ADO,0.909087
RAD1,0.978260
PTPN4,0.861373
PTPRU,0.986531
GALNT11,0.866475
DLST,0.555100
G6PC,0.996909
SLC22A13,0.792661
PTPN14,0.811561
ABCC8,0.843408
NSD1,0.935480
