GENE,ENVISION
OTUD5,0.948698
LIMK1,1.017850
PHYKPL,0.830066
DCLK2,0.874218
MKRN1,0.901448
POLE,0.974720
PGAM2,0.737654
CWC27,1.006850
ACAD10,0.883572
SAP130,0.956068
CYP4V2,0.850678
NEK4,0.972613
APOB,0.914879
MGAM,1.024550
NPC1,1.007990
SDR9C7,0.955767
JAK3,0.924677
COX8A,0.972864
ABCB4,1.003540
SLC27A2,0.990716
UGGT2,0.780628
FGA,1.006260
CDC42BPA,0.739099
PLCB1,0.719643
AQP4,1.008600
TRHDE,0.857157
AUH,0.815737
ACSS1,0.955949
PIGO,0.975387
LDLR,1.077110
LRP1,0.889707
HELZ2,1.001670
USP32,0.854838
GSTA3,0.831572
ALK,0.980095
RIOK1,0.806012
RPS6KA4,0.859638
CHST14,0.981727
PFKFB1,0.730146
PTEN,0.840688
SLC51B,0.976000
PLTP,0.942549
HECW1,0.967908
SLC22A3,0.886599
ABCC4,0.970805
SLC1A6,0.989647
