GENE,ENVISION
MUSK,0.509653
STK19,0.828483
STK10,0.856577
POLG2,0.589391
FKBP14,0.921141
MOCS2,0.980842
RARS2,0.938082
L1CAM,0.922351
TAT,0.962705
SMG1,0.698115
SLC28A2,0.921035
TKTL1,0.849706
PIK3CB,0.607514
SLC28A1,0.828973
CAMK4,0.640274
PIK3CG,0.944768
SLC26A3,0.450241
HMGCLL1,0.813227
IRAK3,0.980199
WEE1,0.933314
ABCD2,0.660127
NPR1,0.909653
IGF1R,0.983254
PRKAG2,0.813679
SLC38A2,0.874189
CAMK2D,0.941397
PTGR1,1.061320
PPP2R2B,0.653482
PIK3C2A,0.821424
GALNT15,0.737364
SMARCD3,0.846134
SULT1E1,0.544895
CYP3A5,0.877326
CNDP1,0.965721
UBE4B,0.843922
SUV39H1,0.983371
UCKL1,0.931766
PTEN,0.935475
CDKN3,0.841553
CYP26A1,0.903708
MAK,0.841767
NLN,0.869449
STK38L,0.885628
MYO3A,0.781829
USP17L2,0.872065
MYO3B,0.734111
ATP6V1A,0.624797
ACVR1C,0.827238
BBOX1,0.845442
ALDH3A2,0.933784
EPM2A,0.843396
SLC17A1,0.803790
POLR1B,0.782490
GPLD1,0.896558
SFXN3,0.985028
B3GAT2,0.920659
COX7B2,0.737038
APOB,0.516792
SIRT5,0.850473
XPO7,0.720644
ETNPPL,0.772670
SI,0.923789
TTK,0.843676
TTN,0.012904
TTL,0.821087
GUCY2F,0.945036
ABCA1,0.938317
CSGALNACT2,0.720644
TYRO3,0.735793
RPS6KA6,0.851288
SLC26A2,0.864062
NPC1L1,0.832580
CAMK1,0.840648
RAG1,0.817104
GPX5,0.972636
GFPT1,0.861177
GFPT2,0.860577
MINPP1,0.987455
RALBP1,0.983262
ACSM5,0.678591
OTUD5,0.833131
PRKDC,0.819932
SLC4A5,0.709747
MBOAT2,0.923460
POLE,0.767682
DYRK2,0.719785
FH,0.592488
POLN,0.762088
SLC4A9,0.893975
SLC4A8,0.806873
NCOA2,0.702782
NCOA3,0.849711
PHEX,0.854162
NCOA6,0.865397
SLC36A4,0.784801
NEDD4,0.906439
ALAS1,0.902759
HYI,0.921845
CYBRD1,0.802289
GGH,0.978089
ART4,0.754938
NAT2,0.627901
SULT1A1,0.766060
MYLK3,0.866229
PRKAR1A,0.866349
WEE2,0.965837
ALG10,0.782715
ALG13,0.848456
SRPK1,0.858410
SLC27A2,0.971433
ALK,0.948376
SLC17A4,0.868112
SUCLA2,0.833131
ALB,0.795287
BMPR1B,0.590623
ABCA4,0.949932
ATP1A3,0.855521
ABCA3,0.711872
MARS,0.772950
SARS,0.948256
PRKD1,0.763270
ABCA8,0.843138
B4GALNT2,0.921779
B4GALNT3,0.829254
EGFR,0.891358
PTPRZ1,0.676663
PLCG2,0.775498
PLCG1,0.843373
PGLYRP4,0.949213
CTSL,0.878875
ACER3,0.989809
CDK19,0.770227
CTSO,0.830650
CDK17,0.993923
ACAA1,0.935852
ETNK1,0.861172
HSD17B3,1.003950
AASDH,0.900337
HECW1,0.929712
NOS1,0.983097
NOS3,0.590589
UXS1,0.794089
SLC24A2,0.990568
SLC24A3,0.828819
GANC,0.979418
TPH2,0.745842
WNK4,1.014430
TRIP12,0.842271
CRAT,1.008700
SLC7A2,0.998465
AOAH,0.857157
ATP4A,0.732031
ARSB,0.814758
KIT,0.636597
CERK,0.955281
MGAT4A,0.679598
MGAT4C,0.660361
CYP11B1,1.021660
PSKH2,0.938144
PIGK,0.948918
SLC1A3,0.858082
AS3MT,0.934658
GNPDA2,0.658976
NTAN1,0.750008
PPP2R3A,0.849706
AGXT2,0.855618
MARCH4,0.767951
SETD2,0.853370
GAMT,0.490176
MARCH1,1.069970
USP29,0.851776
USP26,0.763253
SLC25A15,0.864189
ROS1,0.732103
B3GNT5,1.022710
LBR,0.881461
UBLCP1,0.976161
B3GNT2,0.792855
EPHA7,0.864817
RARS,0.916954
GMPR,0.913237
SLC12A2,0.985452
DYRK1A,0.731879
GAK,0.966142
MTMR3,0.873518
MTMR2,0.854838
PIP4K2B,0.982645
TYRP1,0.818825
EXT1,0.919100
BARD1,0.979073
ATP1B2,0.796838
REV3L,0.917330
ADCY7,0.816606
SSH2,0.855840
NMT2,0.751253
CYP2C18,0.572648
STK17B,0.943412
HTATIP2,0.962619
ADCY1,0.872722
SLC41A2,0.932088
ADCY2,0.576562
SLC2A9,0.783160
ALDH1L2,0.635765
SCARB1,1.024590
SLC2A1,0.969497
ECHS1,0.540347
PRKAR2B,0.860577
CYLD,0.779450
HSD3B2,0.989276
ALDH5A1,0.781183
CNOT4,0.996690
PAK2,0.957442
CYB5R1,0.803720
UGT3A2,0.907587
UGT3A1,0.926645
ALG6,0.983255
MYLK,0.849706
PPOX,0.887095
HDC,0.822295
KAT7,0.744113
SHPRH,0.877003
NEK4,0.969927
NEK2,0.960462
NEK3,0.723416
MGAM,0.734784
NEK9,0.854838
TPTE,1.005648
ITPKC,0.687031
GAD2,0.586588
PRKG2,0.984137
ABCG2,0.968593
BMX,0.774941
TNKS2,0.788392
TXNRD1,0.854947
TARS2,0.815192
DPYSL3,0.867712
VNN2,1.002470
DLAT,0.818332
TRDMT1,0.985962
SLCO2A1,0.926837
GALNT5,0.798187
GALNT7,0.814559
GALNT2,0.967210
LARS,0.899911
STK32A,0.847861
CYP8B1,0.967061
PDK4,0.767533
ATP6V0A4,1.021610
ATP6V0A2,0.952927
NSD1,0.849418
CLK3,0.917185
CLK4,0.601844
CREBBP,0.596485
MUT,0.925848
ATM,0.779615
UGT2A1,0.901814
HSD17B11,0.955682
ATR,0.902593
FLT3,0.914596
FLT1,0.942869
OXSM,0.892242
CDKL3,0.747432
HACL1,0.846379
DOT1L,0.846798
HAS1,0.764378
UGT2B11,0.780391
TRIO,0.981401
SH3RF2,0.786890
AQP7,0.998483
F13B,1.003760
NAGLU,1.006290
NUDT11,0.974224
ACADSB,0.876271
EP300,0.718160
UHRF2,0.887114
FANCL,0.932132
ITK,0.863941
ACOX2,0.977530
ACOX3,1.020130
SLC22A13,1.011860
SLC22A11,0.899360
CDK1,0.861083
CDK2,0.768404
CDK3,0.908049
NEU2,0.992253
ACSBG1,0.971461
USP8,0.857800
POLA1,0.917082
PTK2,0.712128
ST6GAL1,0.869306
USP1,0.814819
CHPF2,0.755823
GTF3C4,0.825655
USP4,0.895665
USP6,0.967536
CYP17A1,0.943501
SLC5A6,0.789264
SLC5A7,0.876260
SLC5A8,0.935282
F13A1,0.624790
RNF31,0.860153
LOXL2,0.855778
ASAH1,1.008860
INPPL1,0.861416
RGL1,0.720524
FYN,0.661338
PHKB,0.912513
ABCB1,0.740744
TECRL,0.759648
EPRS,0.634288
SULT2A1,0.897768
SLC9A4,0.531130
ST3GAL1,0.592344
COPA,0.914981
MAT2B,0.976619
ATP10A,0.983217
PRKCD,0.723601
PRKCG,0.942067
CES1,0.914544
TRPM7,0.841650
SLK,0.725778
BDH2,0.743312
PHYH,0.815401
SLC6A20,0.957901
SLC20A1,0.970006
SLC16A1,1.018000
PFKFB2,0.977598
ROCK2,0.411644
TGS1,0.821087
CYP2C19,0.464064
ABCC2,0.943738
CANT1,0.994278
KAT6A,0.619979
GLDC,0.997584
CD38,0.855347
TSSK1B,0.927850
GNPTAB,0.805992
SLC22A5,0.826617
CHSY3,0.534383
POLR3F,0.887728
TGM4,0.973481
AXL,0.856204
CERS5,0.864913
PPP1R3A,0.540294
MAP3K6,0.851330
MAP3K4,0.960832
PLA2G7,0.957215
SLC27A5,0.780420
SETDB2,0.943273
FMO2,0.904881
UGT2B7,0.910531
UGT2B4,1.020950
FMO1,0.830857
VRK1,0.957594
TBXAS1,0.848959
ERBB4,0.804874
VRK2,0.818474
SLC25A3,1.004440
WNK3,0.699854
WNK1,0.788423
ACSM2B,0.946615
SLC25A21,0.980313
HMGCR,0.828800
USP30,0.856204
USP31,0.822295
USP32,0.719785
USP33,0.900368
USP34,0.653171
SHMT1,0.869306
GMPS,0.599303
ADCY5,0.920443
INPP5B,0.863905
NME7,0.987939
DZIP3,0.688650
INPP5F,0.743594
ADCY3,0.858184
PTPN13,0.799489
ADCY8,0.923694
RBBP6,0.759094
PTPN14,0.683450
RHAG,0.963595
OAT,0.868721
BMPR2,0.813317
SLC15A2,0.992302
SPEG,0.783637
PRPF4,1.005400
FMO6P,0.973987
KL,1.001470
USP25,0.810642
KANSL3,0.824235
SLC9A3,0.719288
USP44,0.788099
MBOAT1,0.725270
