GENE,ENVISION
B4GALNT4,0.750770
EPHA8,0.992859
LIMK2,0.962599
DDC,0.901935
POLE,0.764378
MAP2K5,0.709904
POLR3A,0.900443
COX6B1,0.856282
SLC30A6,0.766044
SQLE,0.858066
CYP1B1,0.786755
MAOB,0.787835
MGAM,0.777880
MAP3K4,0.847751
CDK15,0.976970
UGT2B10,0.953591
MYCBP2,0.983086
OBSL1,0.815567
SLC8A3,0.881155
DUSP6,0.994668
TTN,0.619940
AQP4,0.967707
EPHB1,0.880418
DPYSL2,0.610498
PIK3R1,0.917524
FMO4,0.978746
KMT2D,0.928122
MTR,0.645177
ATP10A,0.975102
NAT1,0.781038
ZC3HAV1,0.808433
HERC3,1.014180
DUSP19,0.973562
FES,0.952836
SLC1A5,1.020780
FER,0.943396
FGFR3,0.694899
MCCC1,0.814047
DBH,0.902855
SLC17A8,0.862521
B3GALNT1,0.773457
AARS,0.779727
SSH2,0.947742
STK31,0.902032
GFPT1,0.869626
CFTR,0.850083
