GENE,ENVISION
TRIM11,0.753176
HECTD2,0.745842
TGM1,1.016960
SCP2,0.960987
PRKAA1,0.990179
CHAT,0.952942
SLC5A9,0.956021
PRKX,0.686578
FLT1,0.947966
IDH3A,0.934157
TRMT11,0.773937
NCOA1,0.964363
UGT1A10,0.850942
ASMT,0.935759
MAP3K2,0.904636
SLC36A2,0.919929
CDKL2,0.962116
JAK3,1.057030
ZSWIM2,0.960103
SLC8A1,0.915370
NMNAT3,0.766096
PIM2,0.767475
ERBB2,0.600829
TRIO,0.814173
BUB1,0.913676
SLC38A2,0.871761
CDC25C,0.977667
XYLT2,1.013320
NAGLU,1.016440
GMPPA,0.913755
PARP1,0.941980
PHKA2,0.847477
MAP3K9,0.827670
USP6,0.873407
MIA3,0.866515
FRMPD2,0.931661
SLC15A3,0.985599
DUSP16,0.927151
CHST7,0.918087
CRAT,0.911196
LRP1,0.982445
ARG1,1.053170
PTPN11,0.938108
PTPRF,0.992071
STK3,0.896060
ATP1A3,0.923368
GLS2,0.997658
ALDH1L2,0.830659
SULT1A1,0.837410
MYO5B,0.831774
RNF123,0.933721
SLC22A9,0.948312
ABCC2,0.988455
SLC19A1,1.012040
