GENE,ENVISION
CYP2J2,1.034800
TGM4,0.953395
TGM6,0.902910
GNPTAB,1.010090
NDST4,0.859873
UST,1.014040
ATP11A,0.893503
SLC4A2,0.794866
NDUFV1,1.013900
INPPL1,0.809710
TPTE,0.996989
SLC28A3,0.924755
NT5E,0.857565
PNPLA2,1.082910
KHK,0.843609
NDUFA10,0.781798
TTN,0.916434
LYPLA1,1.004160
B4GALT2,0.799880
PIP4K2C,0.822784
NOS2,0.975411
SGPP1,0.827545
CDK11A,0.918940
WNK4,0.947176
UQCR10,0.936604
PLCD3,0.882457
MERTK,0.890267
FGFR3,0.681598
TNK2,0.851496
SLC6A20,0.816779
BTD,1.014510
PIK3R4,1.009400
CFTR,0.978910
