GENE,ENVISION
POLA1,0.990446
HECTD1,0.943716
PRKAG2,0.719078
SLCO1B1,1.032870
FMO6P,0.953546
FLT1,0.937565
SLC10A1,0.925742
SMURF2,0.843039
MAP3K6,0.962847
RNF133,0.823588
TTN,0.699151
TRMT1,0.993976
SLCO4A1,0.817718
FGA,0.797171
HS6ST1,0.763152
PTPRN2,1.009370
ANPEP,0.958949
WARS,0.979403
PTGIS,0.793378
UBA6,0.962565
GANC,0.767808
ABCB11,1.006750
PADI2,0.886998
GC,0.732354
PTPN2,0.815940
CHST3,0.803746
TYRO3,0.917280
SUCLG2,0.820237
SULT4A1,0.911199
GALK2,0.784841
RDH11,0.895509
STK31,1.004240
PIK3R4,0.944740
PTPRK,0.912208
CFTR,0.892280
