GENE,ENVISION
TGM2,0.614483
AOC2,0.804183
STK11,0.682988
MARCH7,0.821568
FAAH2,0.876259
UPB1,0.622425
TARSL2,0.904819
PPP1R3A,0.944323
B3GNT3,0.933473
SLC28A2,0.994142
NTRK3,0.942863
SLC12A7,0.940678
FGA,0.915674
FMO3,0.920250
HUWE1,0.887142
HK3,0.987730
SCD5,0.832065
MYLIP,0.752854
HELZ2,0.819955
ATP2B3,0.822470
NME4,0.855765
ADCY6,0.841034
LCT,0.796485
PPIP5K1,0.765158
GAA,0.816692
SPEG,0.781789
STK38L,0.843039
SLC1A5,0.847201
GNS,0.911343
FMO6P,0.843076
TPK1,0.963908
ACADM,0.799263
CPS1,0.932142
IARS2,0.778311
SLC9A7,0.894008
CHD9,0.811668
USP47,0.982710
CPA5,0.856562
PLCH2,0.896570
TTN,0.832836
DIO2,0.841313
BMX,1.015500
REG3A,0.762973
PARP9,0.962920
ABCB11,0.859661
GYS2,1.008260
SLC26A7,0.914144
DDC,0.869887
GALNT7,0.909615
GALNT2,0.572197
CHST6,1.017490
GC,0.840331
STK32A,0.885671
CDC14B,0.918203
CFTR,0.951957
MINPP1,0.858614
SOAT2,0.934350
SULT1B1,0.854308
POLA2,0.991044
OTUD5,0.786086
ABL2,0.819676
CDKL5,0.891515
HPRT1,0.587441
MGAT5B,0.752854
SLC8A1,0.693869
FASN,0.849515
SLC35C1,0.799291
ACACB,0.871191
PPEF2,0.876361
MYLK3,0.999511
TGS1,0.854666
FES,0.792026
LTK,0.875394
PHLPP1,0.982330
TAOK3,0.797696
ALK,0.773068
SLC22A16,0.978157
ABCA8,0.945309
SLC4A10,0.829533
POLA1,0.750356
BIRC6,0.753634
PTPRZ1,0.921708
MAP2K6,0.998988
ATP11A,0.897916
ACAD11,0.825337
PGD,0.588745
DPYD,0.593712
GBE1,1.013030
WNK3,0.975240
DGKB,0.812469
ACY3,0.624512
DAPK1,0.765379
SIN3A,0.871160
KMT2C,0.937758
KMT2B,0.777253
MYLK2,1.015610
PTPRN,0.859136
HEPH,0.743605
PTPRT,0.654386
PFKFB1,0.706055
PXDNL,0.825005
PTPRF,0.925559
PTPRD,0.299506
TPSD1,0.888459
ABCC4,1.005860
KAT6B,0.893720
GLDC,0.848087
