GENE,ENVISION
GUCY2F,0.877972
GNS,0.825523
GNPTAB,1.024480
GGCT,0.969416
LTK,0.633074
TNIK,0.854769
SETD1B,1.009880
LIPE,0.998280
SHPRH,0.915257
ACER2,0.980243
GCNT1,1.005950
ULK4,0.760294
HIF1AN,0.769661
USP36,0.978930
UGT2B17,0.867192
TTN,0.850107
EYA1,1.017390
DGKZ,0.972152
ENTPD3,0.854505
KMT2E,0.849727
STRA6,0.819593
NDUFA9,0.786080
PADI3,0.837775
ACOT6,0.928764
PTPRS,1.044880
USP32,0.869232
ALG13,0.888031
THNSL1,0.973351
ABHD5,0.961279
CYP4A11,1.004460
ALDH2,0.950901
PTEN,0.840569
ABCA4,0.947682
ABCA3,0.933971
SLC22A3,0.983309
MGRN1,0.777772
