GENE,ENVISION
EPHX2,0.872594
FASTK,0.933911
B4GALNT2,0.844206
DCLK1,0.769537
FTMT,0.888474
POLG,1.005390
SLC4A4,0.866553
MAP2K1,0.883600
SLC5A3,0.732847
SLC4A1,0.933526
ACSBG1,1.014630
NTRK3,0.973929
SLC34A1,0.977977
UROC1,0.986233
PPP1R3A,0.830337
SLC11A1,0.837441
GLDC,0.820902
ABCC9,0.989035
HS3ST3A1,0.922895
NEK1,0.838692
PDE8A,0.978697
CYP26B1,0.978169
TKT,0.907562
TTN,0.824063
OBSL1,0.629509
IRAK2,0.959092
B4GALT2,0.924811
HSD17B6,0.911707
ABCB1,0.841038
FMO2,0.958383
TRIO,0.957815
TARS2,0.950913
TTC3,0.973303
KMT2D,0.833563
WNK2,0.905092
POLE,0.837084
CES1,0.970759
RAG1,0.863853
LIPC,0.793225
SLC25A27,0.903529
SLC27A6,0.804369
TGFBR1,0.733753
MOS,0.817311
UBR5,0.881205
DUSP12,1.004100
SLCO1B1,0.933614
LMTK3,0.842021
UBE2O,0.839207
BMP1,0.849786
SLC17A4,0.927611
ALDH1L1,1.014520
EIF2AK2,0.897287
PLCG1,0.824550
NDUFS1,0.786086
MGAT3,0.866513
ATP1A2,0.984329
ABCC4,0.842257
UBA2,0.763564
