GENE,ENVISION
MYO3A,0.900794
AOC2,0.956476
ATM,0.921265
P4HA2,0.972804
HIPK2,0.757458
SLC29A4,0.747961
ACSBG1,1.027360
POLR3A,0.919864
NEK6,0.945099
PPP1R3A,0.858109
CPT2,0.824791
NTRK3,0.833806
SLC12A4,0.999944
STK25,0.926677
TTN,0.668089
JAK1,0.984742
PBK,0.778646
EHMT1,1.019740
SLC14A1,0.948720
KMT2D,0.944927
MTHFR,0.987523
HK3,0.834571
CTSB,0.547048
USP38,0.989109
CYP2A7,0.831079
STK39,0.919447
ACOT2,0.995042
TAOK1,0.970913
TAOK2,0.956348
ATIC,0.753206
CTDSPL2,0.994207
ACAD9,0.717290
SCARB1,0.736554
GPAA1,0.977937
ACLY,0.943280
