GENE,ENVISION
MUSK,0.970757
AGL,0.785835
MAN2B1,0.977428
MAP3K15,0.940706
NQO2,0.994722
AGXT2,0.967635
SETD1A,0.766850
PNLIP,0.561188
CYP3A7,0.815009
DUSP21,0.962552
DUSP23,0.952473
AXL,0.818534
USP20,0.914733
PC,0.995233
PIK3CG,0.916135
SLC12A5,0.883435
PLA2G7,0.947533
KHK,0.625591
CYP39A1,0.971284
TTN,0.558305
CYP2C9,0.897158
AQP5,0.834019
B3GALT1,0.912642
WNK2,0.976139
CTSG,0.839396
CYP24A1,0.979275
SSH3,0.855025
TPTE,0.890849
FGFR4,1.013540
USP35,0.910789
UBR5,0.997425
DBH,0.973953
SLC2A3,0.877875
HECW1,0.856204
HUNK,0.920775
HAAO,0.896210
MYO3B,0.905779
ALDH3B2,0.782450
HSPG2,0.814184
ABCC8,0.851281
GPLD1,0.767808
BCHE,0.651495
ACSBG1,1.019890
PLA2G1B,0.934823
SMURF2,0.718498
APOB,0.823108
UROC1,0.792614
GK2,0.902764
SLC9A8,0.829100
NEK9,0.978790
PAICS,0.929044
TIAM2,1.015400
CDC42BPA,0.863834
SLC35A3,0.868308
DUSP27,0.916805
EPHB3,0.651144
SLC14A2,0.860605
SLC26A1,0.916979
HERC2,0.851246
ACO2,0.670400
STK32A,0.887162
HMOX2,0.764225
STK31,0.979744
SUCLG1,0.870387
SLC22A1,0.770386
KMO,1.089007
EPHA3,0.820830
NAMPT,0.835104
FABP7,0.912261
POLE,0.860577
MAPK11,0.916635
SMPD3,0.906467
SMPD2,0.759320
POLL,0.984708
SLC4A9,0.840820
GAD1,0.656681
NCOA3,0.777772
SLC6A19,0.861137
SDR42E1,0.989567
MGAT5B,0.856592
TRMT1,1.006920
SLC8A1,0.861416
SLC8A3,0.768586
DAGLA,0.920407
TGFBR2,0.862265
TRIO,0.833131
ACACA,0.606767
ATP8A1,0.875892
PPEF2,0.863895
SLCO1A2,0.893633
PHLPP2,0.773604
ACHE,0.899778
SLC27A3,0.979265
TAOK3,0.986304
LRP2,0.624049
CYP4F22,0.951243
LRP1,1.002570
ADH7,0.805068
RPS6KC1,0.951875
EIF2AK4,0.981582
SI,0.947861
CDK8,1.019690
UGT2B28,0.890402
CPA5,0.957896
ABCA8,0.826587
PDHA2,0.938289
USP9X,0.892229
SLC5A5,0.924169
ART5,0.795007
ACAD10,0.759069
ALDH1A1,0.939972
SERPINA3,0.975880
PXDNL,1.058980
OPLAH,0.995790
GAK,0.998974
DGKB,1.034510
CYP2C19,0.712727
DAPK3,0.612439
RNMT,0.917791
NOS1,0.827532
KMT2A,0.588714
ATP10A,0.769342
CYP4V2,0.931170
TPH2,0.875750
MGAT3,0.877622
ST6GALNAC6,0.916916
ENPP1,0.819663
SLC40A1,0.981942
GLYAT,0.992601
CYP2C18,0.740704
MGAT4C,0.851349
MYLK2,0.973376
ATP6V1C1,0.989823
SLC1A3,0.876279
