GENE,ENVISION
EPX,0.640990
BIRC6,0.957924
NUAK2,0.636081
PLCG2,0.832931
MARCH6,0.847011
PPIL4,0.847697
SGMS2,0.867904
CHAT,0.896126
SLC30A1,0.726741
RNF31,0.974966
TAT,1.021690
IARS2,0.895457
NCOA6,1.006580
CYP2F1,0.958717
USP45,0.844936
DAO,0.887627
CDKL3,0.963627
SLC12A5,0.983740
TTN,0.953566
GMPR2,1.006400
STK10,0.970816
HSD17B7,0.977625
PUS1,1.015120
LIPC,0.829939
CAMK2D,1.012070
WNK1,0.993393
CTSG,0.588241
UBA6,1.005950
LDLR,1.017880
DLAT,0.966775
ACOT4,0.957023
USP35,0.815467
GALNT3,0.805815
LRP1,0.888144
BRSK1,0.916792
GLT8D2,0.892432
ABCA8,0.976648
ST8SIA4,0.875934
LSS,0.762824
FARSB,0.940475
CDKN3,0.948935
PTPRB,0.914496
MGAT4C,0.815743
CYP11B1,0.865502
REG3A,0.983455
FOLR2,1.051740
