GENE,ENVISION
TRMT1L,1.025140
RPN1,0.896613
PRKCG,0.871402
GSTA5,0.786853
FLAD1,0.971931
GSTA1,0.747365
POLG,0.964116
LATS1,0.856204
LCK,0.929271
FBP1,0.966373
SLC5A7,0.855448
CDKL2,0.989815
CMAS,0.830220
CERS2,0.944955
OARD1,0.937622
AASS,0.922280
GRK7,0.721972
MIB2,0.810160
RPS6KB2,0.929190
SYVN1,0.899611
UGT2B15,0.951802
TTN,0.998505
SPEG,0.978043
SLC6A12,0.810077
PIP5KL1,0.796204
ACY1,0.736872
SLC13A3,0.951826
CAMK2B,0.851456
ENPP1,1.003820
RPUSD4,0.728497
PIK3C2A,0.831291
RAG1,0.872289
SSH2,0.895664
PADI4,0.989175
PDE7A,0.815881
APOB,0.864817
ALDOB,0.772323
PTPN7,0.770605
PTPN6,0.630732
SLC20A2,0.922028
FUT11,0.998525
ACYP2,0.944700
EIF2AK1,0.986950
MST1R,0.927497
PRKD1,0.917501
MAPK13,0.792561
USP45,0.812178
ABCA4,0.772192
GPLD1,0.847726
NEU2,0.807624
FER,0.833131
CLK2,0.755113
SLC19A2,0.953574
STK38L,0.851668
PRKD2,0.941894
NRF1,0.746665
