GENE,ENVISION
UBE2Q2,0.792236
PPA1,0.596189
TGM7,0.983584
SLC2A14,0.953169
PRKAA1,0.929118
AGL,0.902399
BCHE,0.908461
SLC5A5,0.964887
MLKL,1.099130
SLC5A8,0.820308
PTGDS,0.554198
FUK,0.981380
RNF31,0.892724
SLC52A1,1.021230
PPP1R3A,0.920760
HKDC1,0.853689
PHKB,0.975459
PIK3R2,0.783510
SLC8A2,0.806812
ULK3,0.980652
PLCB2,0.984771
CPT1B,0.957925
LRSAM1,0.854889
CUBN,0.954131
CES1,0.891637
MAST1,0.896528
DDC,0.969741
SETD2,0.804769
FGFR2,0.776892
PTPN6,0.638080
SLC8B1,0.983597
PTPRG,0.847881
HUWE1,0.793024
ABCC5,0.846055
