GENE,ENVISION
EPHX1,0.947130
RPN2,0.734250
POLR2C,0.944034
HSD17B14,0.782953
UQCR10,0.918908
SLC2A11,0.786123
FLT4,0.988868
GLS,0.932613
NGLY1,1.005960
FLT1,1.018560
NEK3,0.923100
LPIN1,0.979403
PLOD1,0.824326
PIK3R1,0.709454
IRAK2,0.943135
CDC7,1.112570
CRAT,0.946138
ASH1L,1.007240
MAN2C1,0.841248
PDIA6,0.824407
PIGK,0.999734
MIA3,1.009550
PPARA,0.957878
USP32,0.974867
QARS,0.974184
USP34,0.916730
FGFR3,0.754963
SLC27A3,0.843770
BSCL2,0.850949
DBI,0.950176
CYP1A2,0.662132
MOGS,0.885653
BCKDHA,0.672225
SLC25A10,0.983437
CLK3,0.962801
DHODH,0.921147
