GENE,ENVISION
TGM1,0.872209
STK19,1.059500
STK10,0.962187
B3GAT3,0.808724
USP24,0.907207
NDST4,0.533360
B3GNT7,0.975501
ACE,1.002400
SLC28A3,0.783968
TKTL2,0.891898
ACSM5,0.696974
SLC12A4,0.769771
SLC12A7,0.942556
SLC12A2,0.810780
ATP6V0D2,1.061420
FGA,0.889381
NAAA,0.816453
ERBB4,0.985811
AQP1,0.942625
LRP1,0.868287
ACOT11,0.899671
SLC15A3,0.760620
USP33,0.897561
BRSK1,0.825523
SLC2A1,1.002500
MAK,0.930882
CPS1,0.757296
PXDN,0.739411
DUOX2,1.025010
PHYKPL,1.022030
DCLK2,0.687699
NOX3,1.021140
CPT1B,0.934911
HCST,1.003060
PGS1,0.881778
COX6B1,0.828329
FUK,0.854163
COX7B2,0.895116
SLC9A3,0.785531
TIAM2,0.984104
TTN,0.373070
PRKG2,0.824300
EPHB1,0.972109
TICRR,0.989537
EPHB4,0.976072
NUDT3,0.786678
PTPN9,0.955402
HERC2,0.782312
LARS,0.947792
ZNRF2,0.870061
HMOX1,0.894919
USP51,0.967886
ATP6V0A4,0.995448
MTTP,0.820891
POLE2,0.813398
MYBBP1A,0.981420
SULT1A1,0.964442
MATK,0.648147
POLQ,0.812735
PDE3A,0.974314
EPHA5,0.751190
ATM,0.857839
POLE,0.866402
PRKAR2B,0.825523
ADPRH,0.957749
FLT3,0.818986
CSF1R,0.783217
UGT2B15,0.632437
GALNTL5,0.782761
TRIO,0.700997
PPEF2,0.845300
GLCE,0.857831
TRIM63,0.899045
CYP24A1,0.991222
ITK,1.003160
SLC17A6,1.089680
SLC17A7,0.978084
RNF149,0.815297
SI,0.585463
SLC23A2,0.869176
AATK,0.838411
KARS,1.006610
EGFR,1.030990
TGFBR1,0.800421
SLCO1B1,0.862062
UGT1A9,0.803901
UGT1A5,0.808405
ACAD10,0.937259
PTPN21,0.840943
TRHDE,1.012070
PXDNL,0.707049
CDK13,0.871915
NPAS2,0.976723
GAK,0.774831
TECRL,0.968312
NANP,0.781002
KCNJ11,0.688704
DNMT3A,0.940003
UXS1,0.660531
ATP10A,0.912011
GGT7,0.955276
EPHA10,0.855516
ST6GALNAC6,0.847581
PTPRT,0.916770
CERK,0.957328
SLC22A9,1.007820
ABCC8,0.940489
ABCC9,1.019857
PTPRO,0.787213
CYP11B2,1.015590
CHPF,0.969394
ABCC1,1.010800
