GENE,ENVISION
POLQ,0.788060
CKM,0.490969
QTRT1,0.834558
KAT2B,0.882076
NOX5,0.862392
SLC36A1,0.981843
USP20,0.768586
SLC27A1,0.876118
USP47,0.974938
CERCAM,0.944160
MIB2,0.869119
XDH,1.005490
PLCH2,0.830279
SLC34A3,0.856163
SLC12A1,0.892550
TTN,0.934279
NNT,0.864855
NT5C2,0.892168
GAA,0.863816
ASL,0.870924
LIPE,0.914334
MTR,0.962465
CTSA,0.888273
BCAT1,0.862447
ENTPD8,0.919001
SSH1,0.828719
MAT1A,0.665926
ZC3HAV1,0.911616
ABCC11,0.872095
LRP2,0.926220
CHST12,0.792059
PTPN14,0.827390
PTEN,0.794794
CANT1,0.868447
UGT1A9,0.703784
