GENE,ENVISION
COLGALT2,0.841502
ART1,0.918037
HS3ST4,0.979620
PPP2R3A,0.868769
PPOX,0.904585
ALOX15,0.952296
RIPK4,0.848244
PGS1,0.986691
ABL2,0.956530
DGKZ,0.974244
ATP2B2,0.913865
EP300,0.827319
SMG1,0.974648
IDH3G,0.951349
DPYD,0.971483
DGAT1,1.004720
DGKQ,0.787029
INPP4B,0.966052
XDH,0.873392
PLCH2,0.755556
PIK3R2,0.828373
PIK3R1,0.778948
COPG1,0.848965
TRPM7,0.861804
EYA1,1.009490
IRAK4,0.972986
NT5C1B,0.869132
SIRT3,0.931299
PFAS,1.032260
ST3GAL6,0.922895
CUBN,0.968244
ATP8A1,0.936222
SLC4A4,0.726171
CA12,0.967645
PASK,0.593689
TTN,0.943472
HERC2,0.976080
HERC4,0.888991
MIA3,0.977398
SLC26A9,0.789602
ADSSL1,0.752854
CYP4X1,0.970816
CSGALNACT2,0.833131
PTPN4,0.909333
NNT,0.860841
LRP1,0.795911
CYP4A11,1.023870
SLC5A1,0.980514
ERBB2,0.735887
XPO6,0.907958
TNIK,0.850983
PSKH2,0.948026
PPIP5K2,0.803819
EHMT1,0.963337
ATP6V1G3,0.863740
PTPRB,0.946748
SULT2B1,0.798246
HS6ST3,0.846665
COPB2,0.852943
ECHDC2,0.734431
