GENE,ENVISION
SULT1B1,0.850533
FLAD1,0.910629
SLCO1B1,0.937004
AKT3,0.543209
POLN,0.774626
USP24,0.876316
IARS2,0.843807
ATM,0.903584
NDST4,0.941561
TIAM2,1.050740
HSD17B8,0.721932
SLC12A7,0.909499
DUSP8,0.944192
NMNAT1,0.821311
PTPRN2,0.769176
KMT2A,0.819728
MTMR14,1.013430
SLC14A2,0.977312
ERBB4,0.891078
PIGK,0.848665
MAP3K8,0.975001
PIK3C2B,0.982848
MAST2,0.827370
REV3L,0.777880
CS,0.960469
SRPK1,0.875173
CYP2C9,0.990040
CA3,0.529360
CEPT1,0.992489
TNFRSF21,0.849114
SLC22A4,0.992692
MELK,0.978181
SETD1B,0.777235
NSD1,0.551656
CYP11B2,1.012580
NEU1,1.023330
SLC1A3,0.933447
