GENE,ENVISION
MARCH11,0.927861
TNKS,0.867712
EPX,0.923345
BBOX1,0.978192
UGT3A2,0.860584
ATM,0.831332
SLCO1B1,0.914823
LATS2,0.753814
USP9X,0.739411
NOS3,0.460658
MDH2,0.825523
GTF3C4,0.862887
B3GAT2,0.918464
ALDOC,0.659044
DPEP2,0.832876
DUSP27,0.799618
DGKZ,0.926985
APOB,0.937025
ACSM1,0.977707
AKR1C3,0.665623
NDST4,0.987578
USP42,0.930361
PDPR,0.992949
TTN,0.821377
USP15,0.879838
EYA4,0.758083
EPRS,0.932534
B4GALT2,0.882653
HSD11B1,0.746764
ETFA,0.556409
TAT,1.009220
DAGLB,0.820942
FNTA,0.650805
VNN2,0.990145
HK3,0.735261
CTSD,0.900697
CHUK,1.001590
UBE2E2,0.780846
SLCO3A1,0.767475
UBA3,0.854525
FRMPD2,0.986187
NCOA6,0.984638
CHST3,0.989447
EP300,0.795757
UBR5,0.856524
ABCC11,1.017850
LPCAT3,0.786557
MTHFD1L,0.965902
CA5B,0.791374
SLC17A1,0.766111
PPIP5K2,0.889707
CREBBP,0.490204
ACLY,1.016380
CPS1,0.846745
TYR,0.989359
ACSBG1,0.944851
