GENE,ENVISION
POLQ,0.972916
TGM7,0.842156
NDUFB4,0.970621
PRPF4B,0.919409
CD36,1.018590
POLE,0.969359
SETD1B,0.915843
RIPK4,0.865923
EHMT2,0.861690
USP49,0.962041
SLC11A1,0.981091
USP45,0.910388
CPT2,0.975524
NTRK2,0.979738
PIK3CG,0.932272
SLC5A12,0.954431
PRKD3,0.768281
TTN,0.916218
ABCC9,0.988827
EPRS,0.856037
FGGY,0.720931
PRKCH,0.915523
GBGT1,0.804643
TICRR,0.987803
CNP,0.821436
ACSS3,0.991627
CTSA,0.785013
PDIA4,0.914284
AQP9,0.946791
USP13,0.971451
SGSH,0.894587
GALNT5,0.998374
BLVRA,0.814449
FGFR2,0.936887
DHCR24,0.961258
LRP2,0.981575
ABCA3,0.799139
EIF2AK3,0.985921
MTHFD1L,0.897335
CHD9,0.898712
SLC23A2,0.789107
HECW1,0.883023
RNF144A,0.834280
AMD1,0.776587
ABCA8,0.856094
SLC19A1,0.997041
