GENE,ENVISION
SLC4A10,0.934124
CHI3L1,0.850853
MARCH10,0.959302
MAN2B1,0.941046
AGXT,0.947391
DHCR7,0.855103
USP9X,0.939818
ABAT,0.796658
CHKB,1.001270
GDPD2,0.934842
PMPCA,0.860622
PXDNL,0.756845
MGAM,0.930393
CYP4F11,0.973593
POLD1,0.998751
SLC12A1,0.945458
OBSL1,0.987396
COPG1,0.855621
ERN2,0.977899
SLC6A14,0.807877
PTPRN2,0.991819
PLCB2,0.856994
TTC3,0.846620
ACACB,0.931903
F13B,1.008800
ACSM2A,0.788103
NSD1,0.554618
TGS1,0.852634
GALNT8,0.910749
PRKCQ,0.957677
SLC25A29,0.985385
NDUFB6,0.935164
RIOK1,0.945068
TAF1,0.858192
MOS,0.770452
MST1R,0.985893
MYLK,0.900255
MSRA,0.779522
PTPRG,0.763152
USP11,0.817740
MAP3K15,0.984595
NDUFB8,0.935765
