GENE,ENVISION
MYO3A,0.834044
ACVR1B,0.677046
ADCY8,0.615523
ATM,0.984931
RBKS,0.895482
SETD1B,0.767894
HDC,0.935350
ACSBG2,0.979895
POLR3A,0.833598
ACAD11,0.960539
FUK,0.782600
TPTE,0.826814
CHD9,0.835084
AMHR2,0.958444
RPS6KB2,0.877584
UGT2B15,1.017490
ITPKB,0.836234
NT5C1B,0.773922
IRAK3,0.775583
DPM3,0.824518
PIP4K2B,0.879898
CA5B,0.975177
TICRR,0.869604
KMT2D,0.846807
HK3,0.928901
SLC7A9,0.877585
PIK3C2B,0.863197
MYLIP,0.913516
MIA3,0.916571
AGMAT,0.895493
UBR1,0.982964
PHEX,0.953475
BDH2,0.832595
MAN1A1,0.669044
MLYCD,0.987327
GALNT15,0.994141
HAT1,0.863423
UGGT2,0.948358
RPAP2,0.960347
POLE,0.976743
ROCK2,0.819962
ATP1A4,0.780175
CREBBP,0.540436
WWOX,0.919870
RNF125,0.791193
NEU2,0.917874
NTRK3,1.014300
