GENE,ENVISION
SOAT2,0.880340
AOX1,0.989936
ALG8,0.973405
POLQ,0.869171
EPHA7,0.850983
DUOX2,0.775177
PTPRZ1,0.969017
HIPK3,0.880571
SLC30A1,0.847649
CAD,0.977977
IARS2,0.831803
CYP1B1,0.776621
PLOD1,1.003660
PLCXD2,0.977788
ALOX15B,0.963243
TTN,0.994675
OBSL1,0.870296
NT5C1B,0.911216
CPT1C,0.878130
EPHB1,0.803015
SLC7A5,1.001500
WNK4,0.969908
NDUFA9,0.866475
CYP24A1,0.804215
SLK,0.922355
PRKCQ,1.009090
LPIN2,0.942724
UBR1,0.715427
CYP3A5,0.890481
PDE8A,0.979423
ROR1,0.980653
SLCO1B1,0.867515
SLC41A2,0.783457
GALK2,0.833641
PTPN13,0.855814
ATP1A4,0.804739
DECR2,0.837209
DDAH2,0.894750
