GENE,ENVISION
MYO3A,0.592743
POLA1,0.866030
STK19,0.953892
FHIT,0.661391
CHMP4A,0.887340
POLG,0.873145
MARCH4,0.865063
POLR1B,0.931162
L1CAM,0.864390
ROS1,0.833418
CERS2,0.903257
PXDNL,0.842977
CHD9,0.849001
ASPH,0.843072
PIK3CG,0.818922
POLD1,0.966779
CHEK2,0.968307
UGT2B11,0.839702
SLC12A3,1.015510
DGKB,0.972090
ATP6V0D2,0.967946
AASDH,0.840791
TTN,0.758086
MTHFR,0.941661
CYP1A2,0.789891
SMG1,0.854838
CHST5,1.012580
UBR5,0.872301
ABHD5,1.022300
SLC6A20,0.867533
LGMN,1.019110
MANBA,1.102580
CA2,0.730789
EIF2AK3,0.858290
STK31,0.991763
REG3A,0.886903
