GENE,ENVISION
SLC6A7,0.769267
SLC2A13,0.787037
MAN1B1,0.924663
CBR3,0.729954
NTRK3,0.823369
FLT1,1.016400
TAT,0.548151
SLC10A2,0.956076
SLC52A2,0.776311
ABHD12,1.013420
USP42,0.913985
PAICS,0.782473
TTN,0.768778
UGGT2,0.758078
GAA,0.967664
REG3A,1.009790
SLC52A1,0.947099
KMT2D,0.858017
MTHFR,1.002440
SLC13A1,1.042100
ACSF2,1.015120
PLCD3,0.765174
HELZ2,1.076325
ST6GALNAC3,0.973869
PLA2G4F,0.821377
GMPR,0.911078
CHST12,0.752537
ADCY1,0.730334
GALK2,0.874758
CTDSPL2,0.867567
GLUD2,0.890453
PTPRD,0.589674
CPS1,0.835859
