GENE,ENVISION
B4GALNT4,0.884969
DAGLA,0.959610
HS3ST2,0.822423
PTK7,0.978162
PTPN21,0.873118
RET,0.731863
SLC33A1,0.862376
CSK,0.921304
UST,0.906230
ACSBG1,0.988230
FBP2,0.856974
MOXD1,0.907990
FLT4,0.948267
KL,1.020580
TAT,0.875420
SERPINA1,0.952776
EHMT2,0.896293
NEK2,0.843343
POLQ,0.970131
ATP2B4,0.990936
UGT2B15,0.825341
SDR42E1,0.956222
TTN,0.605500
OBSL1,0.710147
NTRK3,1.021850
KDR,0.964653
GALNTL5,0.988782
ERBB4,1.006280
CTSO,0.804562
SLC13A1,0.990753
CYP1A1,0.840259
NEK5,0.966445
USP14,0.899630
CTSS,0.831199
ITPK1,0.800261
IDUA,0.816714
ABCC11,0.963276
LRP2,0.896288
ADCY5,0.980396
CYP2C8,0.812872
PFKFB1,0.995322
ADCY9,0.906880
ETNPPL,1.009550
MAP3K10,0.870622
ACE,0.768158
NNMT,0.811758
ACO2,0.888949
SDHA,0.712167
PTPRN,0.815992
PTPRM,0.903172
PTPRH,0.904715
