GENE,ENVISION
HECTD2,0.836752
TGM1,0.962266
TGM2,0.945579
TGM3,0.954751
TM7SF2,0.876833
NDUFB9,0.804099
RNF13,0.927948
GSTA5,0.915168
HUWE1,0.791536
GSTA3,0.865923
SETD1A,0.780794
MARCH4,0.943131
PTK2B,1.013030
NEK8,0.983147
POLR3A,1.002570
UPB1,0.825562
POLG,1.017060
AXL,0.842245
B3GNT3,0.806865
MAP3K3,0.942356
PIK3CB,0.764378
MAP3K6,0.693374
MIB2,0.778646
PIK3CD,0.832854
CSNK1D,0.891645
SLC12A6,0.882090
SLC12A1,1.006490
MYCBP2,0.879602
NDUFA13,0.939256
ABCD1,0.992775
PFAS,0.786897
ETNK2,0.860634
B3GALT4,1.001970
LRP2,0.621536
SLCO3A1,0.979304
ERBB4,0.565143
WNK2,0.826293
IDH2,0.845251
CAMK2G,0.655897
CTSD,0.971669
MYLIP,0.791193
DHODH,0.817746
ACOT7,0.770507
USP32,0.854838
ATP2B2,0.670739
TESK1,0.952960
ROR1,0.847525
UBR4,0.861177
ADCY5,0.855516
PNCK,0.932230
LMTK2,0.943048
PTPN13,0.719329
PARP14,0.923486
AKT2,0.793657
KIT,0.963876
WNK1,0.866123
ALDH5A1,0.854186
SLC19A2,0.995465
SCARB1,0.787323
KMT2B,0.645928
ALDH3A2,0.734804
HSPG2,0.764378
SLC7A2,0.810019
USP35,0.849491
PPOX,0.747719
GPLD1,0.784448
LIMK2,0.868222
NGLY1,0.832239
PLXNB3,1.015610
NT5M,0.982832
LRRK1,0.990523
USP46,1.014960
QPCT,0.949528
RNF130,0.931536
TIAM2,0.603375
RRM2B,0.688201
TTN,0.579850
CDC42BPB,0.979761
RNF139,0.982591
DPYSL3,0.718498
CSK,0.784580
CDC25B,0.979643
PARP1,0.955263
UBA7,0.925236
HERC4,0.814173
SPEG,0.836776
CHDH,0.918622
PTPN1,0.542696
PTPN6,0.797437
CHST6,0.798604
HADH,0.928085
TNK1,0.778762
TAF1,0.879297
TLK2,0.861177
MOS,0.900777
SDC1,0.888016
MOGS,0.762365
CDC14B,0.914545
CSNK2B,0.819820
CYP27A1,0.946530
MAOA,0.708446
UBE2Z,1.018010
HECW1,0.982849
HS6ST3,0.840245
SLC18A3,0.822141
ECHDC2,0.867472
AASDHPPT,0.967266
SULT1B1,0.908231
ACACB,0.607743
AGPS,1.003760
EPHA7,0.863214
LCLAT1,0.947604
MAPK14,0.641031
MIOX,0.768623
ME1,0.873889
SLC4A3,0.923049
FLT4,0.982380
SLC4A8,0.975209
NCOA6,0.976242
SDR16C5,0.944139
CDKL3,0.988232
POLD1,0.998751
POLD2,0.908829
FANCL,0.769878
SLCO4A1,0.994832
ERN1,0.854691
HAS3,0.978670
GALT,0.977993
TRIO,0.804264
UGT3A1,0.825084
SETMAR,0.809865
RPS6KA1,0.753001
MTHFR,0.945449
AUH,0.863641
MYLK2,0.983689
CA9,0.877338
CPT1B,0.834030
MVD,0.991850
PHLPP2,0.773763
ACHE,0.946088
UGT2B28,0.871589
QARS,1.021550
SLC27A1,0.823007
RNF20,0.917986
SLC27A3,0.968786
RIOK2,0.866076
LRP1,0.881405
ALOX15,0.722741
LSS,0.487292
SLC23A1,0.918877
FARSA,0.949073
ATP1A3,0.852901
ABCA3,0.989920
DECR2,0.978012
GUSB,0.434327
NPC1L1,0.767808
RIPK4,0.856827
HS3ST2,0.930295
TYRP1,0.701430
SLC25A18,1.011820
USP4,0.897150
GBGT1,0.914732
LATS2,0.783333
SLC5A2,0.966490
ALOX12,0.738350
SLC5A9,0.878197
ACAD10,0.870201
UGT1A7,1.020520
AWAT1,0.917657
PNLIPRP1,0.762432
PRKX,0.849366
SIAH2,0.996527
HAGH,0.897437
DGKQ,0.857216
HS3ST3A1,0.691172
CDK15,0.998258
HSD17B8,0.774281
LPCAT2,0.783432
GBE1,1.022050
WNK3,0.735726
AARS2,0.866123
HEXDC,0.961469
HS3ST3B1,0.771509
IDH3A,0.949238
NOS3,0.825634
SLC6A2,0.936152
KMT2D,0.713017
CUBN,0.818166
XYLT2,0.821130
PDIA4,0.909621
PTGIS,0.638017
PIGQ,1.070210
MGAT2,0.929042
PADI4,0.773701
ST6GALNAC5,0.778258
DHCR24,0.985512
CHST10,1.018410
SLC6A20,0.918082
PTPRT,1.009120
PTPRR,0.860861
SLC16A2,0.848511
PFKFB4,0.782679
PTPRF,0.925859
MAP3K12,0.951030
BCKDHB,0.706775
BRAF,0.944444
MGAT4C,0.719288
UBE2G2,0.869045
AHCY,0.955269
ABCC1,0.592399
