GENE,ENVISION
HSD17B12,0.958117
MARCH10,1.006400
CLOCK,0.986455
FMO6P,0.957372
SLC5A9,0.775685
ABL2,0.884121
PTPN23,0.858006
USP49,0.846714
PTPN6,0.707830
MAPK3,1.006060
POLD4,0.757789
TTN,0.824076
SLC8A2,0.910761
KMT2C,0.969205
ULK3,0.929614
EXTL3,0.843603
SLC24A2,0.748535
PGM2,0.900255
COPB1,0.872362
HERC2,0.860577
HYKK,0.918380
SMG1,1.001950
ALDOB,0.821772
CHST4,0.832781
PTPRT,0.766782
SLC17A8,0.842771
SYK,0.794585
DNAJC6,1.001610
ACSL1,1.021290
NDUFS2,0.871882
ABCC4,0.992965
EIF2AK3,0.929740
