GENE,ENVISION
PPP2R1A,0.975537
GNPTAB,1.077180
SLC7A7,1.102830
NDUFB4,0.807089
NOS2,0.979552
DHCR7,0.917347
FKBP5,0.974115
MAP2K1,0.837447
SGMS2,0.940475
LIPE,0.928776
NCOA6,0.926587
ITPKC,0.595033
ACAT2,0.661895
TTN,0.787203
DGKB,0.816217
AASDH,0.993913
LDHA,0.799870
KDR,0.873005
GPCPD1,0.818196
NPR2,1.020840
NOS3,1.006120
MAN2C1,0.973428
TRHDE,0.780152
CTSA,0.866449
ACSM2B,0.791115
XYLT1,0.967677
REV3L,0.990995
PIGN,0.782728
TMX3,0.955769
PIGW,0.773779
SETD5,0.869953
DUSP12,0.977222
LRP2,0.989605
ADCY5,0.752854
GALNT13,0.890058
NAA10,0.820924
ROCK2,0.986559
SLC35B2,0.831506
HECW1,0.819203
GLB1L,0.980773
PIP4K2B,0.879898
PSKH2,0.849380
TYR,0.861294
